"","SampleID","variable","value","variable2"
"848","Barrow_S1IC6","Proteobacteria_1634",24,"Bacteroidia"
"849","Barrow_S2C1D","Proteobacteria_1634",14,"Bacteroidia"
"850","Barrow_S2C2","Proteobacteria_1634",7.5,"Bacteroidia"
"851","Barrow_S2C3","Proteobacteria_1634",3.75,"Bacteroidia"
"852","mock_1","Proteobacteria_1634",0,"Bacteroidia"
"853","mock_2","Proteobacteria_1634",0,"Bacteroidia"
"854","mock_3","Proteobacteria_1634",0,"Bacteroidia"
"855","mock_4","Proteobacteria_1634",0,"Bacteroidia"
"856","B31","Proteobacteria_2622",40.6666666666667,"Flavobacteriia"
"857","B32","Proteobacteria_2622",30.6666666666667,"Flavobacteriia"
"858","B33","Proteobacteria_2622",20.3333333333333,"Flavobacteriia"
"859","B41","Proteobacteria_2622",37.3333333333333,"Flavobacteriia"
"860","B42","Proteobacteria_2622",33,"Flavobacteriia"
"861","B43","Proteobacteria_2622",40.6666666666667,"Flavobacteriia"
"862","blank771","Proteobacteria_2622",52.6666666666667,"Flavobacteriia"
"863","blank772","Proteobacteria_2622",0,"Flavobacteriia"
"864","blankdry1","Proteobacteria_2622",0,"Flavobacteriia"
"865","blankdry2","Proteobacteria_2622",0,"Flavobacteriia"
"866","blankFiltSW1","Proteobacteria_2622",0,"Flavobacteriia"
"867","blankFiltSW2","Proteobacteria_2622",0,"Flavobacteriia"
"868","blankMQ191118","Proteobacteria_2622",59,"Flavobacteriia"
"869","Carboy1","Proteobacteria_2622",5,"Flavobacteriia"
"870","Carboy2","Proteobacteria_2622",1.66666666666667,"Flavobacteriia"
"871","Carboy3","Proteobacteria_2622",2.66666666666667,"Flavobacteriia"
"872","Carboy4","Proteobacteria_2622",7.66666666666667,"Flavobacteriia"
"873","Carboy5","Proteobacteria_2622",6.66666666666667,"Flavobacteriia"
"874","Carboy6","Proteobacteria_2622",2.66666666666667,"Flavobacteriia"
"875","Carboy7","Proteobacteria_2622",7.66666666666667,"Flavobacteriia"
"876","Carboy8","Proteobacteria_2622",8.33333333333333,"Flavobacteriia"
"877","Carboy9","Proteobacteria_2622",12,"Flavobacteriia"
"878","core_1","Proteobacteria_2622",30.6666666666667,"Flavobacteriia"
"879","core_2","Proteobacteria_2622",41.3333333333333,"Flavobacteriia"
"880","core_3","Proteobacteria_2622",177.333333333333,"Flavobacteriia"
"881","core_4","Proteobacteria_2622",72.3333333333333,"Flavobacteriia"
"882","core_6","Proteobacteria_2622",125.666666666667,"Flavobacteriia"
"883","CTDSW","Proteobacteria_2622",27.3333333333333,"Flavobacteriia"
"884","dockslush_1","Proteobacteria_2622",64,"Flavobacteriia"
"885","dockslush_2","Proteobacteria_2622",0,"Flavobacteriia"
"886","dockslush_3","Proteobacteria_2622",47.3333333333333,"Flavobacteriia"
"887","Hero11","Proteobacteria_2622",41.3333333333333,"Flavobacteriia"
"888","Hero12","Proteobacteria_2622",83.6666666666667,"Flavobacteriia"
"889","Hero13","Proteobacteria_2622",0,"Flavobacteriia"
"890","iceslush","Proteobacteria_2622",2,"Flavobacteriia"
"891","blankMQ121118","Proteobacteria_2622",42,"Flavobacteriia"
"892","B12","Proteobacteria_2622",86.3333333333333,"Flavobacteriia"
"893","B13","Proteobacteria_2622",101,"Flavobacteriia"
"894","B14","Proteobacteria_2622",40.6666666666667,"Flavobacteriia"
"895","B21","Proteobacteria_2622",35,"Flavobacteriia"
"896","B22","Proteobacteria_2622",152.333333333333,"Flavobacteriia"
"897","B23","Proteobacteria_2622",48.3333333333333,"Flavobacteriia"
"898","B51","Proteobacteria_2622",27.3333333333333,"Flavobacteriia"
"899","B52","Proteobacteria_2622",18.6666666666667,"Flavobacteriia"
"900","B53","Proteobacteria_2622",18.3333333333333,"Flavobacteriia"
"901","Barrow_Blank1","Proteobacteria_2622",56.3333333333333,"Flavobacteriia"
"902","Barrow_Blank2","Proteobacteria_2622",0,"Flavobacteriia"
"903","Barrow_S1IC4","Proteobacteria_2622",24.6666666666667,"Flavobacteriia"
"904","Barrow_S1IC5","Proteobacteria_2622",59.3333333333333,"Flavobacteriia"
"905","Barrow_S1IC6","Proteobacteria_2622",36.3333333333333,"Flavobacteriia"
"906","Barrow_S2C1D","Proteobacteria_2622",40,"Flavobacteriia"
"907","Barrow_S2C2","Proteobacteria_2622",66.3333333333333,"Flavobacteriia"
"908","Barrow_S2C3","Proteobacteria_2622",58,"Flavobacteriia"
"909","mock_1","Proteobacteria_2622",0,"Flavobacteriia"
"910","mock_2","Proteobacteria_2622",0,"Flavobacteriia"
"911","mock_3","Proteobacteria_2622",0,"Flavobacteriia"
"912","mock_4","Proteobacteria_2622",0,"Flavobacteriia"
"913","B31","Proteobacteria_2797",33.6923076923077,"Flavobacteriia"
"914","B32","Proteobacteria_2797",21.2307692307692,"Flavobacteriia"
"915","B33","Proteobacteria_2797",32.3076923076923,"Flavobacteriia"
"916","B41","Proteobacteria_2797",23.0769230769231,"Flavobacteriia"
"917","B42","Proteobacteria_2797",27.6923076923077,"Flavobacteriia"
"918","B43","Proteobacteria_2797",33.2307692307692,"Flavobacteriia"
"919","blank771","Proteobacteria_2797",0,"Flavobacteriia"
"920","blank772","Proteobacteria_2797",0,"Flavobacteriia"
"921","blankdry1","Proteobacteria_2797",0,"Flavobacteriia"
"922","blankdry2","Proteobacteria_2797",0,"Flavobacteriia"
"923","blankFiltSW1","Proteobacteria_2797",0,"Flavobacteriia"
"924","blankFiltSW2","Proteobacteria_2797",0,"Flavobacteriia"
"925","blankMQ191118","Proteobacteria_2797",0,"Flavobacteriia"
"926","Carboy1","Proteobacteria_2797",0,"Flavobacteriia"
"927","Carboy2","Proteobacteria_2797",0,"Flavobacteriia"
"928","Carboy3","Proteobacteria_2797",8.30769230769231,"Flavobacteriia"
"929","Carboy4","Proteobacteria_2797",4.15384615384615,"Flavobacteriia"
"930","Carboy5","Proteobacteria_2797",0,"Flavobacteriia"
"931","Carboy6","Proteobacteria_2797",0,"Flavobacteriia"
"932","Carboy7","Proteobacteria_2797",10.1538461538462,"Flavobacteriia"
"933","Carboy8","Proteobacteria_2797",0,"Flavobacteriia"
"934","Carboy9","Proteobacteria_2797",20.7692307692308,"Flavobacteriia"
"935","core_1","Proteobacteria_2797",0,"Flavobacteriia"
"936","core_2","Proteobacteria_2797",30.4615384615385,"Flavobacteriia"
"937","core_3","Proteobacteria_2797",10.6153846153846,"Flavobacteriia"
"938","core_4","Proteobacteria_2797",0,"Flavobacteriia"
"939","core_6","Proteobacteria_2797",0,"Flavobacteriia"
"940","CTDSW","Proteobacteria_2797",65.5384615384615,"Flavobacteriia"
"941","dockslush_1","Proteobacteria_2797",42,"Flavobacteriia"
"942","dockslush_2","Proteobacteria_2797",0,"Flavobacteriia"
"943","dockslush_3","Proteobacteria_2797",32.3076923076923,"Flavobacteriia"
"944","Hero11","Proteobacteria_2797",28.1538461538462,"Flavobacteriia"
"945","Hero12","Proteobacteria_2797",0,"Flavobacteriia"
"946","Hero13","Proteobacteria_2797",0,"Flavobacteriia"
"947","iceslush","Proteobacteria_2797",4.15384615384615,"Flavobacteriia"
"948","blankMQ121118","Proteobacteria_2797",0,"Flavobacteriia"
"949","B12","Proteobacteria_2797",146.769230769231,"Flavobacteriia"
"950","B13","Proteobacteria_2797",144.923076923077,"Flavobacteriia"
"951","B14","Proteobacteria_2797",24.4615384615385,"Flavobacteriia"
"952","B21","Proteobacteria_2797",146.769230769231,"Flavobacteriia"
"953","B22","Proteobacteria_2797",150,"Flavobacteriia"
"954","B23","Proteobacteria_2797",39.2307692307692,"Flavobacteriia"
"955","B51","Proteobacteria_2797",21.2307692307692,"Flavobacteriia"
"956","B52","Proteobacteria_2797",15.2307692307692,"Flavobacteriia"
"957","B53","Proteobacteria_2797",19.8461538461538,"Flavobacteriia"
"958","Barrow_Blank1","Proteobacteria_2797",0,"Flavobacteriia"
"959","Barrow_Blank2","Proteobacteria_2797",0,"Flavobacteriia"
"960","Barrow_S1IC4","Proteobacteria_2797",0,"Flavobacteriia"
"961","Barrow_S1IC5","Proteobacteria_2797",0,"Flavobacteriia"
"962","Barrow_S1IC6","Proteobacteria_2797",16.1538461538462,"Flavobacteriia"
"963","Barrow_S2C1D","Proteobacteria_2797",13.3846153846154,"Flavobacteriia"
"964","Barrow_S2C2","Proteobacteria_2797",0,"Flavobacteriia"
"965","Barrow_S2C3","Proteobacteria_2797",5.53846153846154,"Flavobacteriia"
"966","mock_1","Proteobacteria_2797",0,"Flavobacteriia"
"967","mock_2","Proteobacteria_2797",0,"Flavobacteriia"
"968","mock_3","Proteobacteria_2797",0,"Flavobacteriia"
"969","mock_4","Proteobacteria_2797",0,"Flavobacteriia"
"970","B31","Proteobacteria_5215",738,"Flavobacteriia"
"971","B32","Proteobacteria_5215",743,"Flavobacteriia"
"972","B33","Proteobacteria_5215",629,"Flavobacteriia"
"973","B41","Proteobacteria_5215",610,"Flavobacteriia"
"974","B42","Proteobacteria_5215",580,"Flavobacteriia"
"975","B43","Proteobacteria_5215",557,"Flavobacteriia"
"976","blank771","Proteobacteria_5215",100,"Flavobacteriia"
"977","blank772","Proteobacteria_5215",0,"Flavobacteriia"
"978","blankdry1","Proteobacteria_5215",0,"Flavobacteriia"
"979","blankdry2","Proteobacteria_5215",0,"Flavobacteriia"
"980","blankFiltSW1","Proteobacteria_5215",0,"Flavobacteriia"
"981","blankFiltSW2","Proteobacteria_5215",0,"Flavobacteriia"
"982","blankMQ191118","Proteobacteria_5215",33,"Flavobacteriia"
"983","Carboy1","Proteobacteria_5215",194,"Flavobacteriia"
"984","Carboy2","Proteobacteria_5215",219,"Flavobacteriia"
"985","Carboy3","Proteobacteria_5215",196,"Flavobacteriia"
"986","Carboy4","Proteobacteria_5215",211,"Flavobacteriia"
"987","Carboy5","Proteobacteria_5215",179,"Flavobacteriia"
"988","Carboy6","Proteobacteria_5215",156,"Flavobacteriia"
"989","Carboy7","Proteobacteria_5215",219,"Flavobacteriia"
"990","Carboy8","Proteobacteria_5215",261,"Flavobacteriia"
"991","Carboy9","Proteobacteria_5215",264,"Flavobacteriia"
"992","core_1","Proteobacteria_5215",126,"Flavobacteriia"
"993","core_2","Proteobacteria_5215",615,"Flavobacteriia"
"994","core_3","Proteobacteria_5215",235,"Flavobacteriia"
"995","core_4","Proteobacteria_5215",28,"Flavobacteriia"
"996","core_6","Proteobacteria_5215",7,"Flavobacteriia"
"997","CTDSW","Proteobacteria_5215",1202,"Flavobacteriia"
"998","dockslush_1","Proteobacteria_5215",1153,"Flavobacteriia"
"999","dockslush_2","Proteobacteria_5215",63,"Flavobacteriia"
"1000","dockslush_3","Proteobacteria_5215",952,"Flavobacteriia"
"1001","Hero11","Proteobacteria_5215",856,"Flavobacteriia"
"1002","Hero12","Proteobacteria_5215",527,"Flavobacteriia"
"1003","Hero13","Proteobacteria_5215",323,"Flavobacteriia"
"1004","iceslush","Proteobacteria_5215",103,"Flavobacteriia"
"1005","blankMQ121118","Proteobacteria_5215",28,"Flavobacteriia"
"1006","B12","Proteobacteria_5215",2765,"Flavobacteriia"
"1007","B13","Proteobacteria_5215",2132,"Flavobacteriia"
"1008","B14","Proteobacteria_5215",844,"Flavobacteriia"
"1009","B21","Proteobacteria_5215",1381,"Flavobacteriia"
"1010","B22","Proteobacteria_5215",2297,"Flavobacteriia"
"1011","B23","Proteobacteria_5215",903,"Flavobacteriia"
"1012","B51","Proteobacteria_5215",473,"Flavobacteriia"
"1013","B52","Proteobacteria_5215",466,"Flavobacteriia"
"1014","B53","Proteobacteria_5215",534,"Flavobacteriia"
"1015","Barrow_Blank1","Proteobacteria_5215",703,"Flavobacteriia"
"1016","Barrow_Blank2","Proteobacteria_5215",0,"Flavobacteriia"
"1017","Barrow_S1IC4","Proteobacteria_5215",57,"Flavobacteriia"
"1018","Barrow_S1IC5","Proteobacteria_5215",186,"Flavobacteriia"
"1019","Barrow_S1IC6","Proteobacteria_5215",633,"Flavobacteriia"
"1020","Barrow_S2C1D","Proteobacteria_5215",446,"Flavobacteriia"
"1021","Barrow_S2C2","Proteobacteria_5215",209,"Flavobacteriia"
"1022","Barrow_S2C3","Proteobacteria_5215",169,"Flavobacteriia"
"1023","mock_1","Proteobacteria_5215",0,"Flavobacteriia"
"1024","mock_2","Proteobacteria_5215",0,"Flavobacteriia"
"1025","mock_3","Proteobacteria_5215",0,"Flavobacteriia"
"1026","mock_4","Proteobacteria_5215",0,"Flavobacteriia"
"1027","B31","Proteobacteria_5217",137,"Flavobacteriia"
"1028","B32","Proteobacteria_5217",118,"Flavobacteriia"
"1029","B33","Proteobacteria_5217",106,"Flavobacteriia"
"1030","B41","Proteobacteria_5217",71,"Flavobacteriia"
"1031","B42","Proteobacteria_5217",96,"Flavobacteriia"
"1032","B43","Proteobacteria_5217",93,"Flavobacteriia"
"1033","blank771","Proteobacteria_5217",22,"Flavobacteriia"
"1034","blank772","Proteobacteria_5217",0,"Flavobacteriia"
"1035","blankdry1","Proteobacteria_5217",0,"Flavobacteriia"
"1036","blankdry2","Proteobacteria_5217",0,"Flavobacteriia"
"1037","blankFiltSW1","Proteobacteria_5217",0,"Flavobacteriia"
"1038","blankFiltSW2","Proteobacteria_5217",0,"Flavobacteriia"
"1039","blankMQ191118","Proteobacteria_5217",0,"Flavobacteriia"
"1040","Carboy1","Proteobacteria_5217",22,"Flavobacteriia"
"1041","Carboy2","Proteobacteria_5217",13,"Flavobacteriia"
"1042","Carboy3","Proteobacteria_5217",24,"Flavobacteriia"
"1043","Carboy4","Proteobacteria_5217",19,"Flavobacteriia"
"1044","Carboy5","Proteobacteria_5217",4,"Flavobacteriia"
"1045","Carboy6","Proteobacteria_5217",13,"Flavobacteriia"
"1046","Carboy7","Proteobacteria_5217",36,"Flavobacteriia"
"1047","Carboy8","Proteobacteria_5217",27,"Flavobacteriia"
"1048","Carboy9","Proteobacteria_5217",37,"Flavobacteriia"
"1049","core_1","Proteobacteria_5217",14,"Flavobacteriia"
"1050","core_2","Proteobacteria_5217",74,"Flavobacteriia"
"1051","core_3","Proteobacteria_5217",30,"Flavobacteriia"
"1052","core_4","Proteobacteria_5217",0,"Flavobacteriia"
"1053","core_6","Proteobacteria_5217",0,"Flavobacteriia"
"1054","CTDSW","Proteobacteria_5217",240,"Flavobacteriia"
"1055","dockslush_1","Proteobacteria_5217",179,"Flavobacteriia"
"1056","dockslush_2","Proteobacteria_5217",0,"Flavobacteriia"
"1057","dockslush_3","Proteobacteria_5217",154,"Flavobacteriia"
"1058","Hero11","Proteobacteria_5217",146,"Flavobacteriia"
"1059","Hero12","Proteobacteria_5217",0,"Flavobacteriia"
"1060","Hero13","Proteobacteria_5217",32,"Flavobacteriia"
"1061","iceslush","Proteobacteria_5217",15,"Flavobacteriia"
"1062","blankMQ121118","Proteobacteria_5217",8,"Flavobacteriia"
"1063","B12","Proteobacteria_5217",548,"Flavobacteriia"
"1064","B13","Proteobacteria_5217",455,"Flavobacteriia"
"1065","B14","Proteobacteria_5217",141,"Flavobacteriia"
"1066","B21","Proteobacteria_5217",326,"Flavobacteriia"
"1067","B22","Proteobacteria_5217",438,"Flavobacteriia"
"1068","B23","Proteobacteria_5217",188,"Flavobacteriia"
"1069","B51","Proteobacteria_5217",68,"Flavobacteriia"
"1070","B52","Proteobacteria_5217",61,"Flavobacteriia"
"1071","B53","Proteobacteria_5217",83,"Flavobacteriia"
"1072","Barrow_Blank1","Proteobacteria_5217",285,"Flavobacteriia"
"1073","Barrow_Blank2","Proteobacteria_5217",0,"Flavobacteriia"
"1074","Barrow_S1IC4","Proteobacteria_5217",7,"Flavobacteriia"
"1075","Barrow_S1IC5","Proteobacteria_5217",26,"Flavobacteriia"
"1076","Barrow_S1IC6","Proteobacteria_5217",101,"Flavobacteriia"
"1077","Barrow_S2C1D","Proteobacteria_5217",42,"Flavobacteriia"
"1078","Barrow_S2C2","Proteobacteria_5217",34,"Flavobacteriia"
"1079","Barrow_S2C3","Proteobacteria_5217",18,"Flavobacteriia"
"1080","mock_1","Proteobacteria_5217",0,"Flavobacteriia"
"1081","mock_2","Proteobacteria_5217",0,"Flavobacteriia"
"1082","mock_3","Proteobacteria_5217",0,"Flavobacteriia"
"1083","mock_4","Proteobacteria_5217",0,"Flavobacteriia"
"1084","B31","Proteobacteria_6016",11.6666666666667,""
"1085","B32","Proteobacteria_6016",8.66666666666667,""
"1086","B33","Proteobacteria_6016",8.33333333333333,""
"1087","B41","Proteobacteria_6016",10,""
"1088","B42","Proteobacteria_6016",6.66666666666667,""
"1089","B43","Proteobacteria_6016",8.66666666666667,""
"1090","blank771","Proteobacteria_6016",124.666666666667,""
"1091","blank772","Proteobacteria_6016",0,""
"1092","blankdry1","Proteobacteria_6016",0,""
"1093","blankdry2","Proteobacteria_6016",0,""
"1094","blankFiltSW1","Proteobacteria_6016",0,""
"1095","blankFiltSW2","Proteobacteria_6016",0,""
"1096","blankMQ191118","Proteobacteria_6016",52.6666666666667,""
"1097","Carboy1","Proteobacteria_6016",28.6666666666667,""
"1098","Carboy2","Proteobacteria_6016",39.6666666666667,""
"1099","Carboy3","Proteobacteria_6016",6.66666666666667,""
"1100","Carboy4","Proteobacteria_6016",4.66666666666667,""
"1101","Carboy5","Proteobacteria_6016",8.66666666666667,""
"1102","Carboy6","Proteobacteria_6016",44.6666666666667,""
"1103","Carboy7","Proteobacteria_6016",22,""
"1104","Carboy8","Proteobacteria_6016",105.333333333333,""
"1105","Carboy9","Proteobacteria_6016",25.6666666666667,""
"1106","core_1","Proteobacteria_6016",50.3333333333333,""
"1107","core_2","Proteobacteria_6016",46.6666666666667,""
"1108","core_3","Proteobacteria_6016",166.666666666667,""
"1109","core_4","Proteobacteria_6016",54.6666666666667,""
"1110","core_6","Proteobacteria_6016",119,""
"1111","CTDSW","Proteobacteria_6016",13,""
"1112","dockslush_1","Proteobacteria_6016",21,""
"1113","dockslush_2","Proteobacteria_6016",218,""
"1114","dockslush_3","Proteobacteria_6016",15.3333333333333,""
"1115","Hero11","Proteobacteria_6016",10,""
"1116","Hero12","Proteobacteria_6016",426.666666666667,""
"1117","Hero13","Proteobacteria_6016",215,""
"1118","iceslush","Proteobacteria_6016",124.333333333333,""
"1119","blankMQ121118","Proteobacteria_6016",32.6666666666667,""
"1120","B12","Proteobacteria_6016",53.6666666666667,""
"1121","B13","Proteobacteria_6016",55.6666666666667,""
"1122","B14","Proteobacteria_6016",10,""
"1123","B21","Proteobacteria_6016",8.66666666666667,""
"1124","B22","Proteobacteria_6016",126.333333333333,""
"1125","B23","Proteobacteria_6016",21.3333333333333,""
"1126","B51","Proteobacteria_6016",5,""
"1127","B52","Proteobacteria_6016",2.66666666666667,""
"1128","B53","Proteobacteria_6016",5.66666666666667,""
"1129","Barrow_Blank1","Proteobacteria_6016",0,""
"1130","Barrow_Blank2","Proteobacteria_6016",0,""
"1131","Barrow_S1IC4","Proteobacteria_6016",42,""
"1132","Barrow_S1IC5","Proteobacteria_6016",46.3333333333333,""
"1133","Barrow_S1IC6","Proteobacteria_6016",24.3333333333333,""
"1134","Barrow_S2C1D","Proteobacteria_6016",21.6666666666667,""
"1135","Barrow_S2C2","Proteobacteria_6016",5.33333333333333,""
"1136","Barrow_S2C3","Proteobacteria_6016",13.6666666666667,""
"1137","mock_1","Proteobacteria_6016",0,""
"1138","mock_2","Proteobacteria_6016",0,""
"1139","mock_3","Proteobacteria_6016",0,""
"1140","mock_4","Proteobacteria_6016",0,""
"1141","B31","Proteobacteria_6026",88,""
"1142","B32","Proteobacteria_6026",75,""
"1143","B33","Proteobacteria_6026",29,""
"1144","B41","Proteobacteria_6026",74,""
"1145","B42","Proteobacteria_6026",97,""
"1146","B43","Proteobacteria_6026",72,""
"1147","blank771","Proteobacteria_6026",1665,""
"1148","blank772","Proteobacteria_6026",0,""
"1149","blankdry1","Proteobacteria_6026",0,""
"1150","blankdry2","Proteobacteria_6026",0,""
"1151","blankFiltSW1","Proteobacteria_6026",0,""
"1152","blankFiltSW2","Proteobacteria_6026",0,""
"1153","blankMQ191118","Proteobacteria_6026",653,""
"1154","Carboy1","Proteobacteria_6026",564,""
"1155","Carboy2","Proteobacteria_6026",552,""
"1156","Carboy3","Proteobacteria_6026",86,""
"1157","Carboy4","Proteobacteria_6026",84,""
"1158","Carboy5","Proteobacteria_6026",137,""
"1159","Carboy6","Proteobacteria_6026",536,""
"1160","Carboy7","Proteobacteria_6026",143,""
"1161","Carboy8","Proteobacteria_6026",1507,""
"1162","Carboy9","Proteobacteria_6026",226,""
"1163","core_1","Proteobacteria_6026",643,""
"1164","core_2","Proteobacteria_6026",160,""
"1165","core_3","Proteobacteria_6026",1565,""
"1166","core_4","Proteobacteria_6026",803,""
"1167","core_6","Proteobacteria_6026",1234,""
"1168","CTDSW","Proteobacteria_6026",167,""
"1169","dockslush_1","Proteobacteria_6026",112,""
"1170","dockslush_2","Proteobacteria_6026",529,""
"1171","dockslush_3","Proteobacteria_6026",122,""
"1172","Hero11","Proteobacteria_6026",106,""
"1173","Hero12","Proteobacteria_6026",0,""
"1174","Hero13","Proteobacteria_6026",0,""
"1175","iceslush","Proteobacteria_6026",1255,""
"1176","blankMQ121118","Proteobacteria_6026",265,""
"1177","B12","Proteobacteria_6026",176,""
"1178","B13","Proteobacteria_6026",177,""
"1179","B14","Proteobacteria_6026",28,""
"1180","B21","Proteobacteria_6026",13,""
"1181","B22","Proteobacteria_6026",896,""
"1182","B23","Proteobacteria_6026",93,""
"1183","B51","Proteobacteria_6026",14,""
"1184","B52","Proteobacteria_6026",0,""
"1185","B53","Proteobacteria_6026",24,""
"1186","Barrow_Blank1","Proteobacteria_6026",0,""
"1187","Barrow_Blank2","Proteobacteria_6026",0,""
"1188","Barrow_S1IC4","Proteobacteria_6026",499,""
"1189","Barrow_S1IC5","Proteobacteria_6026",314,""
"1190","Barrow_S1IC6","Proteobacteria_6026",356,""
"1191","Barrow_S2C1D","Proteobacteria_6026",343,""
"1192","Barrow_S2C2","Proteobacteria_6026",417,""
"1193","Barrow_S2C3","Proteobacteria_6026",1261,""
"1194","mock_1","Proteobacteria_6026",0,""
"1195","mock_2","Proteobacteria_6026",0,""
"1196","mock_3","Proteobacteria_6026",0,""
"1197","mock_4","Proteobacteria_6026",0,""
"1198","B31","Proteobacteria_6041",19.8,""
"1199","B32","Proteobacteria_6041",24,""
"1200","B33","Proteobacteria_6041",13.8,""
"1201","B41","Proteobacteria_6041",28.2,""
"1202","B42","Proteobacteria_6041",33.6,""
"1203","B43","Proteobacteria_6041",19.2,""
"1204","blank771","Proteobacteria_6041",759,""
"1205","blank772","Proteobacteria_6041",0,""
"1206","blankdry1","Proteobacteria_6041",0,""
"1207","blankdry2","Proteobacteria_6041",0,""
"1208","blankFiltSW1","Proteobacteria_6041",0,""
"1209","blankFiltSW2","Proteobacteria_6041",0,""
"1210","blankMQ191118","Proteobacteria_6041",112.2,""
"1211","Carboy1","Proteobacteria_6041",42,""
"1212","Carboy2","Proteobacteria_6041",37.8,""
"1213","Carboy3","Proteobacteria_6041",9,""
"1214","Carboy4","Proteobacteria_6041",0,""
"1215","Carboy5","Proteobacteria_6041",9,""
"1216","Carboy6","Proteobacteria_6041",52.8,""
"1217","Carboy7","Proteobacteria_6041",36.6,""
"1218","Carboy8","Proteobacteria_6041",158.4,""
"1219","Carboy9","Proteobacteria_6041",32.4,""
"1220","core_1","Proteobacteria_6041",139.8,""
"1221","core_2","Proteobacteria_6041",1159.8,""
"1222","core_3","Proteobacteria_6041",729.6,""
"1223","core_4","Proteobacteria_6041",135,""
"1224","core_6","Proteobacteria_6041",642.6,""
"1225","CTDSW","Proteobacteria_6041",76.2,""
"1226","dockslush_1","Proteobacteria_6041",47.4,""
"1227","dockslush_2","Proteobacteria_6041",436.2,""
"1228","dockslush_3","Proteobacteria_6041",42,""
"1229","Hero11","Proteobacteria_6041",43.8,""
"1230","Hero12","Proteobacteria_6041",6942.6,""
"1231","Hero13","Proteobacteria_6041",2980.8,""
"1232","iceslush","Proteobacteria_6041",907.8,""
"1233","blankMQ121118","Proteobacteria_6041",130.2,""
"1234","B12","Proteobacteria_6041",91.2,""
"1235","B13","Proteobacteria_6041",103.8,""
"1236","B14","Proteobacteria_6041",18.6,""
"1237","B21","Proteobacteria_6041",33,""
"1238","B22","Proteobacteria_6041",415.2,""
"1239","B23","Proteobacteria_6041",40.8,""
"1240","B51","Proteobacteria_6041",22.2,""
"1241","B52","Proteobacteria_6041",15,""
"1242","B53","Proteobacteria_6041",19.2,""
"1243","Barrow_Blank1","Proteobacteria_6041",0,""
"1244","Barrow_Blank2","Proteobacteria_6041",0,""
"1245","Barrow_S1IC4","Proteobacteria_6041",118.2,""
"1246","Barrow_S1IC5","Proteobacteria_6041",110.4,""
"1247","Barrow_S1IC6","Proteobacteria_6041",51.6,""
"1248","Barrow_S2C1D","Proteobacteria_6041",47.4,""
"1249","Barrow_S2C2","Proteobacteria_6041",0,""
"1250","Barrow_S2C3","Proteobacteria_6041",27,""
"1251","mock_1","Proteobacteria_6041",0,""
"1252","mock_2","Proteobacteria_6041",0,""
"1253","mock_3","Proteobacteria_6041",0,""
"1254","mock_4","Proteobacteria_6041",0,""
"1255","B31","Proteobacteria_6042",475,""
"1256","B32","Proteobacteria_6042",422,""
"1257","B33","Proteobacteria_6042",287,""
"1258","B41","Proteobacteria_6042",431.5,""
"1259","B42","Proteobacteria_6042",292.5,""
"1260","B43","Proteobacteria_6042",408,""
"1261","blank771","Proteobacteria_6042",37,""
"1262","blank772","Proteobacteria_6042",0,""
"1263","blankdry1","Proteobacteria_6042",0,""
"1264","blankdry2","Proteobacteria_6042",0,""
"1265","blankFiltSW1","Proteobacteria_6042",0,""
"1266","blankFiltSW2","Proteobacteria_6042",0,""
"1267","blankMQ191118","Proteobacteria_6042",1,""
"1268","Carboy1","Proteobacteria_6042",60,""
"1269","Carboy2","Proteobacteria_6042",68.5,""
"1270","Carboy3","Proteobacteria_6042",51.5,""
"1271","Carboy4","Proteobacteria_6042",51,""
"1272","Carboy5","Proteobacteria_6042",67,""
"1273","Carboy6","Proteobacteria_6042",81.5,""
"1274","Carboy7","Proteobacteria_6042",108,""
"1275","Carboy8","Proteobacteria_6042",327.5,""
"1276","Carboy9","Proteobacteria_6042",188.5,""
"1277","core_1","Proteobacteria_6042",46.5,""
"1278","core_2","Proteobacteria_6042",374,""
"1279","core_3","Proteobacteria_6042",112.5,""
"1280","core_4","Proteobacteria_6042",0,""
"1281","core_6","Proteobacteria_6042",0,""
"1282","CTDSW","Proteobacteria_6042",1244.5,""
"1283","dockslush_1","Proteobacteria_6042",741,""
"1284","dockslush_2","Proteobacteria_6042",58.5,""
"1285","dockslush_3","Proteobacteria_6042",534,""
"1286","Hero11","Proteobacteria_6042",553.5,""
"1287","Hero12","Proteobacteria_6042",449.5,""
"1288","Hero13","Proteobacteria_6042",0,""
"1289","iceslush","Proteobacteria_6042",19,""
"1290","blankMQ121118","Proteobacteria_6042",17,""
"1291","B12","Proteobacteria_6042",937.5,""
"1292","B13","Proteobacteria_6042",1155,""
"1293","B14","Proteobacteria_6042",321.5,""
"1294","B21","Proteobacteria_6042",437,""
"1295","B22","Proteobacteria_6042",1465.5,""
"1296","B23","Proteobacteria_6042",580.5,""
"1297","B51","Proteobacteria_6042",234.5,""
"1298","B52","Proteobacteria_6042",188,""
"1299","B53","Proteobacteria_6042",225,""
"1300","Barrow_Blank1","Proteobacteria_6042",56,""
"1301","Barrow_Blank2","Proteobacteria_6042",0,""
"1302","Barrow_S1IC4","Proteobacteria_6042",17,""
"1303","Barrow_S1IC5","Proteobacteria_6042",90,""
"1304","Barrow_S1IC6","Proteobacteria_6042",284,""
"1305","Barrow_S2C1D","Proteobacteria_6042",238.5,""
