"","SampleID","variable","value"
"4210","CTDSW","Cercozoa",0
"4211","Carboy9","Cercozoa",0
"4212","B43","Cercozoa",0
"4213","core_1","Cercozoa",44
"4214","B51","Cercozoa",0
"4215","B12","Cercozoa",0
"4216","B11","Cercozoa",0
"4217","core_2","Cercozoa",0
"4218","B52","Cercozoa",0
"4219","dockslush_3","Cercozoa",0
"4220","B14","Cercozoa",0
"4221","blank771","Cercozoa",50
"4222","core_4","Cercozoa",272
"4223","mock_3","Cercozoa",0
"4224","hero_13","Cercozoa",0
"4225","Carboy4","Cercozoa",0
"4226","Carboy7","Cercozoa",0
"4227","Barrow_S2C3","Cercozoa",0
"4228","Carboy2","Cercozoa",0
"4229","Barrow_S1IC6","Cercozoa",0
"4230","B22","Cercozoa",20
"4231","Barrow_S2C1D","Cercozoa",0
"4232","Barrow_S1IC5","Cercozoa",43
"4233","Carboy1","Cercozoa",0
"4234","B21","Cercozoa",0
"4235","B32","Cercozoa",0
"4236","Carboy8","Cercozoa",0
"4237","B31","Cercozoa",0
"4238","B42","Cercozoa",0
"4239","blankMQ121118","Cercozoa",64
"4240","Barrow_blank1","Cercozoa",0
"4241","B41","Cercozoa",0
"4242","Barrow_blank2","Cercozoa",0
"4243","blankdry2","Cercozoa",0
"4244","blankFiltSW1","Cercozoa",0
"4245","core_3","Cercozoa",254
"4246","B53","Cercozoa",0
"4247","dockslush_2","Cercozoa",0
"4248","B13","Cercozoa",0
"4249","dockslush_1","Cercozoa",0
"4250","mock_1","Cercozoa",0
"4251","core_6","Cercozoa",328
"4252","mock_2","Cercozoa",0
"4253","hero_11","Cercozoa",0
"4254","hero_12","Cercozoa",558
"4255","Carboy6","Cercozoa",0
"4256","Carboy5","Cercozoa",0
"4257","blankMQ191118","Cercozoa",56
"4258","Barrow_S1IC4","Cercozoa",29
"4259","iceslush","Cercozoa",0
"4260","Barrow_S2C2","Cercozoa",0
"4261","Carboy3","Cercozoa",0
"4262","B23","Cercozoa",0
"4263","B33","Cercozoa",0
"4264","CTDSW","Cercozoa",0
"4265","Carboy9","Cercozoa",0
"4266","B43","Cercozoa",0
"4267","core_1","Cercozoa",13
"4268","B51","Cercozoa",0
"4269","B12","Cercozoa",0
"4270","B11","Cercozoa",0
"4271","core_2","Cercozoa",0
"4272","B52","Cercozoa",0
"4273","dockslush_3","Cercozoa",0
"4274","B14","Cercozoa",0
"4275","blank771","Cercozoa",0
"4276","core_4","Cercozoa",0
"4277","mock_3","Cercozoa",0
"4278","hero_13","Cercozoa",0
"4279","Carboy4","Cercozoa",0
"4280","Carboy7","Cercozoa",0
"4281","Barrow_S2C3","Cercozoa",177
"4282","Carboy2","Cercozoa",0
"4283","Barrow_S1IC6","Cercozoa",72
"4284","B22","Cercozoa",0
"4285","Barrow_S2C1D","Cercozoa",157
"4286","Barrow_S1IC5","Cercozoa",107
"4287","Carboy1","Cercozoa",0
"4288","B21","Cercozoa",0
"4289","B32","Cercozoa",0
"4290","Carboy8","Cercozoa",0
"4291","B31","Cercozoa",0
"4292","B42","Cercozoa",0
"4293","blankMQ121118","Cercozoa",0
"4294","Barrow_blank1","Cercozoa",0
"4295","B41","Cercozoa",0
"4296","Barrow_blank2","Cercozoa",420
"4297","blankdry2","Cercozoa",0
"4298","blankFiltSW1","Cercozoa",0
"4299","core_3","Cercozoa",38
"4300","B53","Cercozoa",0
"4301","dockslush_2","Cercozoa",0
"4302","B13","Cercozoa",0
"4303","dockslush_1","Cercozoa",0
"4304","mock_1","Cercozoa",0
"4305","core_6","Cercozoa",0
"4306","mock_2","Cercozoa",0
"4307","hero_11","Cercozoa",0
"4308","hero_12","Cercozoa",0
"4309","Carboy6","Cercozoa",0
"4310","Carboy5","Cercozoa",0
"4311","blankMQ191118","Cercozoa",0
"4312","Barrow_S1IC4","Cercozoa",41
"4313","iceslush","Cercozoa",0
"4314","Barrow_S2C2","Cercozoa",221
"4315","Carboy3","Cercozoa",0
"4316","B23","Cercozoa",0
"4317","B33","Cercozoa",0
"4318","CTDSW","Cercozoa",0
"4319","Carboy9","Cercozoa",0
"4320","B43","Cercozoa",0
"4321","core_1","Cercozoa",56
"4322","B51","Cercozoa",0
"4323","B12","Cercozoa",20
"4324","B11","Cercozoa",17
"4325","core_2","Cercozoa",0
"4326","B52","Cercozoa",0
"4327","dockslush_3","Cercozoa",12
"4328","B14","Cercozoa",0
"4329","blank771","Cercozoa",79
"4330","core_4","Cercozoa",538
"4331","mock_3","Cercozoa",0
"4332","hero_13","Cercozoa",0
"4333","Carboy4","Cercozoa",0
"4334","Carboy7","Cercozoa",0
"4335","Barrow_S2C3","Cercozoa",0
"4336","Carboy2","Cercozoa",0
"4337","Barrow_S1IC6","Cercozoa",0
"4338","B22","Cercozoa",30
"4339","Barrow_S2C1D","Cercozoa",0
"4340","Barrow_S1IC5","Cercozoa",80
"4341","Carboy1","Cercozoa",0
"4342","B21","Cercozoa",0
"4343","B32","Cercozoa",0
"4344","Carboy8","Cercozoa",0
"4345","B31","Cercozoa",0
"4346","B42","Cercozoa",9
"4347","blankMQ121118","Cercozoa",98
"4348","Barrow_blank1","Cercozoa",0
"4349","B41","Cercozoa",0
"4350","Barrow_blank2","Cercozoa",0
"4351","blankdry2","Cercozoa",0
"4352","blankFiltSW1","Cercozoa",0
"4353","core_3","Cercozoa",400
"4354","B53","Cercozoa",0
"4355","dockslush_2","Cercozoa",0
"4356","B13","Cercozoa",24
"4357","dockslush_1","Cercozoa",3
"4358","mock_1","Cercozoa",0
"4359","core_6","Cercozoa",92
"4360","mock_2","Cercozoa",0
"4361","hero_11","Cercozoa",0
"4362","hero_12","Cercozoa",0
"4363","Carboy6","Cercozoa",0
"4364","Carboy5","Cercozoa",0
"4365","blankMQ191118","Cercozoa",69
"4366","Barrow_S1IC4","Cercozoa",50
"4367","iceslush","Cercozoa",0
"4368","Barrow_S2C2","Cercozoa",0
"4369","Carboy3","Cercozoa",0
"4370","B23","Cercozoa",0
"4371","B33","Cercozoa",0
"4372","CTDSW","Cercozoa",0
"4373","Carboy9","Cercozoa",0
"4374","B43","Cercozoa",0
"4375","core_1","Cercozoa",4
"4376","B51","Cercozoa",0
"4377","B12","Cercozoa",36
"4378","B11","Cercozoa",30
"4379","core_2","Cercozoa",69
"4380","B52","Cercozoa",0
"4381","dockslush_3","Cercozoa",12
"4382","B14","Cercozoa",0
"4383","blank771","Cercozoa",8
"4384","core_4","Cercozoa",13
"4385","mock_3","Cercozoa",0
"4386","hero_13","Cercozoa",0
"4387","Carboy4","Cercozoa",0
"4388","Carboy7","Cercozoa",0
"4389","Barrow_S2C3","Cercozoa",0
"4390","Carboy2","Cercozoa",0
"4391","Barrow_S1IC6","Cercozoa",0
"4392","B22","Cercozoa",54
"4393","Barrow_S2C1D","Cercozoa",0
"4394","Barrow_S1IC5","Cercozoa",11
"4395","Carboy1","Cercozoa",0
"4396","B21","Cercozoa",17
"4397","B32","Cercozoa",0
"4398","Carboy8","Cercozoa",0
"4399","B31","Cercozoa",0
"4400","B42","Cercozoa",0
"4401","blankMQ121118","Cercozoa",0
"4402","Barrow_blank1","Cercozoa",0
"4403","B41","Cercozoa",0
"4404","Barrow_blank2","Cercozoa",0
"4405","blankdry2","Cercozoa",0
"4406","blankFiltSW1","Cercozoa",0
"4407","core_3","Cercozoa",547
"4408","B53","Cercozoa",0
"4409","dockslush_2","Cercozoa",746
"4410","B13","Cercozoa",62
"4411","dockslush_1","Cercozoa",3
"4412","mock_1","Cercozoa",0
"4413","core_6","Cercozoa",17
"4414","mock_2","Cercozoa",0
"4415","hero_11","Cercozoa",0
"4416","hero_12","Cercozoa",0
"4417","Carboy6","Cercozoa",8
"4418","Carboy5","Cercozoa",0
"4419","blankMQ191118","Cercozoa",3
"4420","Barrow_S1IC4","Cercozoa",0
"4421","iceslush","Cercozoa",0
"4422","Barrow_S2C2","Cercozoa",0
"4423","Carboy3","Cercozoa",0
"4424","B23","Cercozoa",7
"4425","B33","Cercozoa",0
"4426","CTDSW","Cercozoa",0
"4427","Carboy9","Cercozoa",0
"4428","B43","Cercozoa",0
"4429","core_1","Cercozoa",35
"4430","B51","Cercozoa",0
"4431","B12","Cercozoa",74
"4432","B11","Cercozoa",108
"4433","core_2","Cercozoa",21
"4434","B52","Cercozoa",0
"4435","dockslush_3","Cercozoa",32
"4436","B14","Cercozoa",0
"4437","blank771","Cercozoa",53
"4438","core_4","Cercozoa",331
"4439","mock_3","Cercozoa",0
"4440","hero_13","Cercozoa",0
"4441","Carboy4","Cercozoa",0
"4442","Carboy7","Cercozoa",0
"4443","Barrow_S2C3","Cercozoa",2
"4444","Carboy2","Cercozoa",0
"4445","Barrow_S1IC6","Cercozoa",0
"4446","B22","Cercozoa",0
"4447","Barrow_S2C1D","Cercozoa",0
"4448","Barrow_S1IC5","Cercozoa",48
"4449","Carboy1","Cercozoa",6
"4450","B21","Cercozoa",77
"4451","B32","Cercozoa",14
"4452","Carboy8","Cercozoa",0
"4453","B31","Cercozoa",11
"4454","B42","Cercozoa",3
"4455","blankMQ121118","Cercozoa",54
"4456","Barrow_blank1","Cercozoa",0
"4457","B41","Cercozoa",2
"4458","Barrow_blank2","Cercozoa",0
"4459","blankdry2","Cercozoa",0
"4460","blankFiltSW1","Cercozoa",0
"4461","core_3","Cercozoa",171
"4462","B53","Cercozoa",0
"4463","dockslush_2","Cercozoa",0
"4464","B13","Cercozoa",96
"4465","dockslush_1","Cercozoa",0
"4466","mock_1","Cercozoa",0
"4467","core_6","Cercozoa",19
"4468","mock_2","Cercozoa",0
"4469","hero_11","Cercozoa",28
"4470","hero_12","Cercozoa",0
"4471","Carboy6","Cercozoa",8
"4472","Carboy5","Cercozoa",0
"4473","blankMQ191118","Cercozoa",61
"4474","Barrow_S1IC4","Cercozoa",36
"4475","iceslush","Cercozoa",0
"4476","Barrow_S2C2","Cercozoa",0
"4477","Carboy3","Cercozoa",0
"4478","B23","Cercozoa",8
"4479","B33","Cercozoa",11
"4480","CTDSW","Cercozoa",0
"4481","Carboy9","Cercozoa",0
"4482","B43","Cercozoa",0
"4483","core_1","Cercozoa",38
"4484","B51","Cercozoa",33
"4485","B12","Cercozoa",158
"4486","B11","Cercozoa",183
"4487","core_2","Cercozoa",445
"4488","B52","Cercozoa",59
"4489","dockslush_3","Cercozoa",290
"4490","B14","Cercozoa",75
"4491","blank771","Cercozoa",62
"4492","core_4","Cercozoa",65
"4493","mock_3","Cercozoa",0
"4494","hero_13","Cercozoa",233
"4495","Carboy4","Cercozoa",49
"4496","Carboy7","Cercozoa",291
"4497","Barrow_S2C3","Cercozoa",32
"4498","Carboy2","Cercozoa",80
"4499","Barrow_S1IC6","Cercozoa",74
"4500","B22","Cercozoa",280
"4501","Barrow_S2C1D","Cercozoa",128
"4502","Barrow_S1IC5","Cercozoa",147
"4503","Carboy1","Cercozoa",75
"4504","B21","Cercozoa",214
"4505","B32","Cercozoa",60
"4506","Carboy8","Cercozoa",67
"4507","B31","Cercozoa",362
"4508","B42","Cercozoa",70
"4509","blankMQ121118","Cercozoa",24
"4510","Barrow_blank1","Cercozoa",0
"4511","B41","Cercozoa",45
"4512","Barrow_blank2","Cercozoa",382
"4513","blankdry2","Cercozoa",0
"4514","blankFiltSW1","Cercozoa",93
"4515","core_3","Cercozoa",199
"4516","B53","Cercozoa",33
"4517","dockslush_2","Cercozoa",0
"4518","B13","Cercozoa",126
"4519","dockslush_1","Cercozoa",451
"4520","mock_1","Cercozoa",0
"4521","core_6","Cercozoa",17
"4522","mock_2","Cercozoa",0
"4523","hero_11","Cercozoa",453
"4524","hero_12","Cercozoa",218
"4525","Carboy6","Cercozoa",104
"4526","Carboy5","Cercozoa",20
"4527","blankMQ191118","Cercozoa",13
"4528","Barrow_S1IC4","Cercozoa",25
"4529","iceslush","Cercozoa",30
"4530","Barrow_S2C2","Cercozoa",44
"4531","Carboy3","Cercozoa",37
"4532","B23","Cercozoa",362
"4533","B33","Cercozoa",164
"4534","CTDSW","Cercozoa",200
"4535","Carboy9","Cercozoa",115
"4536","B43","Cercozoa",81
"4537","core_1","Cercozoa",143
"4538","B51","Cercozoa",103
"4539","B12","Cercozoa",1257
"4540","B11","Cercozoa",1783
"4541","core_2","Cercozoa",2902
"4542","B52","Cercozoa",192
"4543","dockslush_3","Cercozoa",3830
"4544","B14","Cercozoa",256
"4545","blank771","Cercozoa",134
"4546","core_4","Cercozoa",0
"4547","mock_3","Cercozoa",0
"4548","hero_13","Cercozoa",676
"4549","Carboy4","Cercozoa",1665
"4550","Carboy7","Cercozoa",2136
"4551","Barrow_S2C3","Cercozoa",182
"4552","Carboy2","Cercozoa",126
"4553","Barrow_S1IC6","Cercozoa",458
"4554","B22","Cercozoa",3807
"4555","Barrow_S2C1D","Cercozoa",855
"4556","Barrow_S1IC5","Cercozoa",1346
"4557","Carboy1","Cercozoa",61
"4558","B21","Cercozoa",5190
"4559","B32","Cercozoa",4347
"4560","Carboy8","Cercozoa",111
"4561","B31","Cercozoa",4370
"4562","B42","Cercozoa",496
"4563","blankMQ121118","Cercozoa",80
"4564","Barrow_blank1","Cercozoa",0
"4565","B41","Cercozoa",203
"4566","Barrow_blank2","Cercozoa",0
"4567","blankdry2","Cercozoa",0
"4568","blankFiltSW1","Cercozoa",132
"4569","core_3","Cercozoa",729
"4570","B53","Cercozoa",143
"4571","dockslush_2","Cercozoa",1691
"4572","B13","Cercozoa",1385
"4573","dockslush_1","Cercozoa",4559
"4574","mock_1","Cercozoa",0
"4575","core_6","Cercozoa",8
"4576","mock_2","Cercozoa",0
"4577","hero_11","Cercozoa",5616
"4578","hero_12","Cercozoa",1667
"4579","Carboy6","Cercozoa",99
"4580","Carboy5","Cercozoa",1428
"4581","blankMQ191118","Cercozoa",54
"4582","Barrow_S1IC4","Cercozoa",137
"4583","iceslush","Cercozoa",21
"4584","Barrow_S2C2","Cercozoa",99
"4585","Carboy3","Cercozoa",2253
"4586","B23","Cercozoa",3812
"4587","B33","Cercozoa",3364
"4588","CTDSW","Cercozoa",7786
"4589","Carboy9","Cercozoa",584
"4590","B43","Cercozoa",248
"4591","core_1","Cercozoa",53
"4592","B51","Cercozoa",183
"4593","B12","Cercozoa",182
"4594","B11","Cercozoa",91
"4595","core_2","Cercozoa",2299
"4596","B52","Cercozoa",179
"4597","dockslush_3","Cercozoa",2357
"4598","B14","Cercozoa",289
"4599","blank771","Cercozoa",37
"4600","core_4","Cercozoa",0
"4601","mock_3","Cercozoa",0
"4602","hero_13","Cercozoa",0
"4603","Carboy4","Cercozoa",0
"4604","Carboy7","Cercozoa",556
"4605","Barrow_S2C3","Cercozoa",35
"4606","Carboy2","Cercozoa",0
"4607","Barrow_S1IC6","Cercozoa",293
"4608","B22","Cercozoa",535
"4609","Barrow_S2C1D","Cercozoa",306
"4610","Barrow_S1IC5","Cercozoa",704
"4611","Carboy1","Cercozoa",0
"4612","B21","Cercozoa",1072
"4613","B32","Cercozoa",1712
"4614","Carboy8","Cercozoa",0
"4615","B31","Cercozoa",2361
"4616","B42","Cercozoa",411
"4617","blankMQ121118","Cercozoa",48
"4618","Barrow_blank1","Cercozoa",0
"4619","B41","Cercozoa",321
"4620","Barrow_blank2","Cercozoa",0
"4621","blankdry2","Cercozoa",0
"4622","blankFiltSW1","Cercozoa",0
"4623","core_3","Cercozoa",162
"4624","B53","Cercozoa",183
"4625","dockslush_2","Cercozoa",0
"4626","B13","Cercozoa",220
"4627","dockslush_1","Cercozoa",995
"4628","mock_1","Cercozoa",0
"4629","core_6","Cercozoa",0
"4630","mock_2","Cercozoa",0
"4631","hero_11","Cercozoa",2604
"4632","hero_12","Cercozoa",0
"4633","Carboy6","Cercozoa",0
"4634","Carboy5","Cercozoa",0
"4635","blankMQ191118","Cercozoa",31
"4636","Barrow_S1IC4","Cercozoa",67
"4637","iceslush","Cercozoa",0
"4638","Barrow_S2C2","Cercozoa",35
"4639","Carboy3","Cercozoa",23
"4640","B23","Cercozoa",699
"4641","B33","Cercozoa",1847
"4642","CTDSW","Cercozoa",870
"4643","Carboy9","Cercozoa",199
"4644","B43","Cercozoa",442
"4645","core_1","Cercozoa",6
"4646","B51","Cercozoa",367
"4647","B12","Cercozoa",1409
"4648","B11","Cercozoa",1665
"4649","core_2","Cercozoa",308
"4650","B52","Cercozoa",484
"4651","dockslush_3","Cercozoa",278
"4652","B14","Cercozoa",629
"4653","blank771","Cercozoa",0
"4654","core_4","Cercozoa",0
"4655","mock_3","Cercozoa",0
"4656","hero_13","Cercozoa",0
"4657","Carboy4","Cercozoa",74
"4658","Carboy7","Cercozoa",305
"4659","Barrow_S2C3","Cercozoa",19
"4660","Carboy2","Cercozoa",0
"4661","Barrow_S1IC6","Cercozoa",173
"4662","B22","Cercozoa",582
"4663","Barrow_S2C1D","Cercozoa",146
"4664","Barrow_S1IC5","Cercozoa",70
"4665","Carboy1","Cercozoa",0
"4666","B21","Cercozoa",630
"4667","B32","Cercozoa",76
"4668","Carboy8","Cercozoa",0
"4669","B31","Cercozoa",201
"4670","B42","Cercozoa",159
"4671","blankMQ121118","Cercozoa",5
"4672","Barrow_blank1","Cercozoa",0
"4673","B41","Cercozoa",115
"4674","Barrow_blank2","Cercozoa",0
"4675","blankdry2","Cercozoa",0
"4676","blankFiltSW1","Cercozoa",0
"4677","core_3","Cercozoa",181
"4678","B53","Cercozoa",384
"4679","dockslush_2","Cercozoa",10
"4680","B13","Cercozoa",1413
"4681","dockslush_1","Cercozoa",773
"4682","mock_1","Cercozoa",0
"4683","core_6","Cercozoa",0
"4684","mock_2","Cercozoa",0
"4685","hero_11","Cercozoa",482
"4686","hero_12","Cercozoa",0
"4687","Carboy6","Cercozoa",0
"4688","Carboy5","Cercozoa",73
"4689","blankMQ191118","Cercozoa",0
"4690","Barrow_S1IC4","Cercozoa",0
"4691","iceslush","Cercozoa",0
"4692","Barrow_S2C2","Cercozoa",70
"4693","Carboy3","Cercozoa",71
"4694","B23","Cercozoa",830
"4695","B33","Cercozoa",140
"4696","CTDSW","Cercozoa",262
"4697","Carboy9","Cercozoa",111
"4698","B43","Cercozoa",210
"4699","core_1","Cercozoa",32
"4700","B51","Cercozoa",0
"4701","B12","Cercozoa",0
"4702","B11","Cercozoa",0
"4703","core_2","Cercozoa",0
"4704","B52","Cercozoa",0
"4705","dockslush_3","Cercozoa",0
"4706","B14","Cercozoa",3
"4707","blank771","Cercozoa",36
"4708","core_4","Cercozoa",163
"4709","mock_3","Cercozoa",35339
"4710","hero_13","Cercozoa",0
"4711","Carboy4","Cercozoa",0
"4712","Carboy7","Cercozoa",0
"4713","Barrow_S2C3","Cercozoa",440
"4714","Carboy2","Cercozoa",0
"4715","Barrow_S1IC6","Cercozoa",227
"4716","B22","Cercozoa",0
"4717","Barrow_S2C1D","Cercozoa",569
"4718","Barrow_S1IC5","Cercozoa",73
"4719","Carboy1","Cercozoa",0
"4720","B21","Cercozoa",24
"4721","B32","Cercozoa",0
"4722","Carboy8","Cercozoa",0
"4723","B31","Cercozoa",0
"4724","B42","Cercozoa",3
"4725","blankMQ121118","Cercozoa",39
"4726","Barrow_blank1","Cercozoa",0
"4727","B41","Cercozoa",0
"4728","Barrow_blank2","Cercozoa",1725
"4729","blankdry2","Cercozoa",0
"4730","blankFiltSW1","Cercozoa",0
"4731","core_3","Cercozoa",48
"4732","B53","Cercozoa",0
"4733","dockslush_2","Cercozoa",157
"4734","B13","Cercozoa",0
"4735","dockslush_1","Cercozoa",0
"4736","mock_1","Cercozoa",28231
"4737","core_6","Cercozoa",0
"4738","mock_2","Cercozoa",30490
"4739","hero_11","Cercozoa",0
"4740","hero_12","Cercozoa",402
"4741","Carboy6","Cercozoa",0
"4742","Carboy5","Cercozoa",0
"4743","blankMQ191118","Cercozoa",33
"4744","Barrow_S1IC4","Cercozoa",36
"4745","iceslush","Cercozoa",0
"4746","Barrow_S2C2","Cercozoa",19
"4747","Carboy3","Cercozoa",0
"4748","B23","Cercozoa",0
"4749","B33","Cercozoa",0
"4750","CTDSW","Cercozoa",0
"4751","Carboy9","Cercozoa",0
"4752","B43","Cercozoa",0
"4753","core_1","Cercozoa",1896
"4754","B51","Cercozoa",1014
"4755","B12","Cercozoa",2813
"4756","B11","Cercozoa",3173
"4757","core_2","Cercozoa",5056
"4758","B52","Cercozoa",1062
"4759","dockslush_3","Cercozoa",7268
"4760","B14","Cercozoa",1997
"4761","blank771","Cercozoa",1000
"4762","core_4","Cercozoa",3756
"4763","mock_3","Cercozoa",2
"4764","hero_13","Cercozoa",232
"4765","Carboy4","Cercozoa",3405
"4766","Carboy7","Cercozoa",3404
"4767","Barrow_S2C3","Cercozoa",981
"4768","Carboy2","Cercozoa",5662
"4769","Barrow_S1IC6","Cercozoa",2818
"4770","B22","Cercozoa",2577
"4771","Barrow_S2C1D","Cercozoa",3551
"4772","Barrow_S1IC5","Cercozoa",3031
"4773","Carboy1","Cercozoa",6333
"4774","B21","Cercozoa",4847
"4775","B32","Cercozoa",8161
"4776","Carboy8","Cercozoa",9389
"4777","B31","Cercozoa",7466
"4778","B42","Cercozoa",2940
"4779","blankMQ121118","Cercozoa",1014
"4780","Barrow_blank1","Cercozoa",0
"4781","B41","Cercozoa",2338
"4782","Barrow_blank2","Cercozoa",4
"4783","blankdry2","Cercozoa",0
"4784","blankFiltSW1","Cercozoa",6816
"4785","core_3","Cercozoa",1521
"4786","B53","Cercozoa",1301
"4787","dockslush_2","Cercozoa",0
"4788","B13","Cercozoa",2763
"4789","dockslush_1","Cercozoa",3493
"4790","mock_1","Cercozoa",0
"4791","core_6","Cercozoa",5
"4792","mock_2","Cercozoa",0
"4793","hero_11","Cercozoa",8514
"4794","hero_12","Cercozoa",0
"4795","Carboy6","Cercozoa",7574
"4796","Carboy5","Cercozoa",4456
"4797","blankMQ191118","Cercozoa",888
"4798","Barrow_S1IC4","Cercozoa",640
"4799","iceslush","Cercozoa",17
"4800","Barrow_S2C2","Cercozoa",209
"4801","Carboy3","Cercozoa",4195
"4802","B23","Cercozoa",3273
"4803","B33","Cercozoa",6599
"4804","CTDSW","Cercozoa",13877
"4805","Carboy9","Cercozoa",3609
"4806","B43","Cercozoa",2949
"4807","core_1","Cercozoa",15
"4808","B51","Cercozoa",0
"4809","B12","Cercozoa",0
"4810","B11","Cercozoa",0
"4811","core_2","Cercozoa",0
"4812","B52","Cercozoa",0
"4813","dockslush_3","Cercozoa",0
"4814","B14","Cercozoa",11
"4815","blank771","Cercozoa",0
"4816","core_4","Cercozoa",0
"4817","mock_3","Cercozoa",0
"4818","hero_13","Cercozoa",0
"4819","Carboy4","Cercozoa",0
"4820","Carboy7","Cercozoa",0
"4821","Barrow_S2C3","Cercozoa",426
"4822","Carboy2","Cercozoa",0
"4823","Barrow_S1IC6","Cercozoa",137
"4824","B22","Cercozoa",0
"4825","Barrow_S2C1D","Cercozoa",303
"4826","Barrow_S1IC5","Cercozoa",115
"4827","Carboy1","Cercozoa",0
"4828","B21","Cercozoa",0
"4829","B32","Cercozoa",0
"4830","Carboy8","Cercozoa",0
"4831","B31","Cercozoa",0
"4832","B42","Cercozoa",0
"4833","blankMQ121118","Cercozoa",0
"4834","Barrow_blank1","Cercozoa",0
"4835","B41","Cercozoa",0
"4836","Barrow_blank2","Cercozoa",0
"4837","blankdry2","Cercozoa",0
"4838","blankFiltSW1","Cercozoa",0
"4839","core_3","Cercozoa",33
"4840","B53","Cercozoa",0
"4841","dockslush_2","Cercozoa",0
"4842","B13","Cercozoa",0
"4843","dockslush_1","Cercozoa",0
"4844","mock_1","Cercozoa",0
"4845","core_6","Cercozoa",0
"4846","mock_2","Cercozoa",0
"4847","hero_11","Cercozoa",0
"4848","hero_12","Cercozoa",0
"4849","Carboy6","Cercozoa",0
"4850","Carboy5","Cercozoa",0
"4851","blankMQ191118","Cercozoa",0
"4852","Barrow_S1IC4","Cercozoa",23
"4853","iceslush","Cercozoa",0
"4854","Barrow_S2C2","Cercozoa",594
"4855","Carboy3","Cercozoa",0
"4856","B23","Cercozoa",0
"4857","B33","Cercozoa",0
"4858","CTDSW","Cercozoa",0
"4859","Carboy9","Cercozoa",0
"4860","B43","Cercozoa",0
"4861","core_1","Cercozoa",696
"4862","B51","Cercozoa",1083
"4863","B12","Cercozoa",1540
"4864","B11","Cercozoa",1562
"4865","core_2","Cercozoa",1070
"4866","B52","Cercozoa",1201
"4867","dockslush_3","Cercozoa",1499
"4868","B14","Cercozoa",2130
"4869","blank771","Cercozoa",33
"4870","core_4","Cercozoa",18
"4871","mock_3","Cercozoa",0
"4872","hero_13","Cercozoa",60
"4873","Carboy4","Cercozoa",1601
"4874","Carboy7","Cercozoa",2852
"4875","Barrow_S2C3","Cercozoa",666
"4876","Carboy2","Cercozoa",3840
"4877","Barrow_S1IC6","Cercozoa",1836
"4878","B22","Cercozoa",794
"4879","Barrow_S2C1D","Cercozoa",2022
"4880","Barrow_S1IC5","Cercozoa",653
"4881","Carboy1","Cercozoa",4166
"4882","B21","Cercozoa",1611
"4883","B32","Cercozoa",1292
"4884","Carboy8","Cercozoa",3358
"4885","B31","Cercozoa",1470
"4886","B42","Cercozoa",1636
"4887","blankMQ121118","Cercozoa",29
"4888","Barrow_blank1","Cercozoa",1040
"4889","B41","Cercozoa",944
"4890","Barrow_blank2","Cercozoa",0
"4891","blankdry2","Cercozoa",0
"4892","blankFiltSW1","Cercozoa",4585
"4893","core_3","Cercozoa",716
"4894","B53","Cercozoa",1435
"4895","dockslush_2","Cercozoa",0
"4896","B13","Cercozoa",1746
"4897","dockslush_1","Cercozoa",922
"4898","mock_1","Cercozoa",0
"4899","core_6","Cercozoa",0
"4900","mock_2","Cercozoa",0
"4901","hero_11","Cercozoa",2112
"4902","hero_12","Cercozoa",174
"4903","Carboy6","Cercozoa",5262
"4904","Carboy5","Cercozoa",2059
"4905","blankMQ191118","Cercozoa",18
"4906","Barrow_S1IC4","Cercozoa",52
"4907","iceslush","Cercozoa",0
"4908","Barrow_S2C2","Cercozoa",262
"4909","Carboy3","Cercozoa",2920
"4910","B23","Cercozoa",1005
"4911","B33","Cercozoa",1365
"4912","CTDSW","Cercozoa",10585
"4913","Carboy9","Cercozoa",3274
"4914","B43","Cercozoa",1366
"4915","core_1","Cercozoa",2162
"4916","B51","Cercozoa",18
"4917","B12","Cercozoa",841
"4918","B11","Cercozoa",695
"4919","core_2","Cercozoa",249
"4920","B52","Cercozoa",24
"4921","dockslush_3","Cercozoa",110
"4922","B14","Cercozoa",57
"4923","blank771","Cercozoa",4897
"4924","core_4","Cercozoa",12757
"4925","mock_3","Cercozoa",0
"4926","hero_13","Cercozoa",623
"4927","Carboy4","Cercozoa",88
"4928","Carboy7","Cercozoa",90
"4929","Barrow_S2C3","Cercozoa",633
"4930","Carboy2","Cercozoa",10
"4931","Barrow_S1IC6","Cercozoa",246
"4932","B22","Cercozoa",151
"4933","Barrow_S2C1D","Cercozoa",392
"4934","Barrow_S1IC5","Cercozoa",2759
"4935","Carboy1","Cercozoa",22
"4936","B21","Cercozoa",289
"4937","B32","Cercozoa",111
"4938","Carboy8","Cercozoa",31
"4939","B31","Cercozoa",90
"4940","B42","Cercozoa",398
"4941","blankMQ121118","Cercozoa",3281
"4942","Barrow_blank1","Cercozoa",0
"4943","B41","Cercozoa",69
"4944","Barrow_blank2","Cercozoa",0
"4945","blankdry2","Cercozoa",0
"4946","blankFiltSW1","Cercozoa",9
"4947","core_3","Cercozoa",395
"4948","B53","Cercozoa",23
"4949","dockslush_2","Cercozoa",109
"4950","B13","Cercozoa",769
"4951","dockslush_1","Cercozoa",167
"4952","mock_1","Cercozoa",0
"4953","core_6","Cercozoa",0
"4954","mock_2","Cercozoa",0
"4955","hero_11","Cercozoa",190
"4956","hero_12","Cercozoa",3215
