"","VarA","VarB","rho.spear","p.spear","fdr.spear","rho.clr","p.clr","fdr.clr","sparcc","p.sparcc","fdr.sparcc"
"646","Candidatus.Pelagibacter.sp..FZCC0015.3","Pentapharsodinium_dalei.4",0.464009674223511,0.0257258176597495,0.0583594937651725,0.485939239922581,0.0187286662683838,0.0573112062680667,-0.0524070708744168,0.94,1
"647","Candidatus.Pelagibacter.sp..FZCC0015.3","Planktoniella_sol.2",0.892292490118577,1.0651168391238e-08,1.46603160441197e-07,0.885375494071146,1.9840586638496e-08,3.62756994509815e-07,0.0649500076491328,0.98,1
"648","Candidatus.Pelagibacter.sp..FZCC0015.3","Cryptophyceae.4",0.554347826086957,0.00605243592782918,0.0172825967636148,0.566205533596838,0.00485575007970189,0.0193755499922958,0.111170851720787,0.94,1
"649","Candidatus.Pelagibacter.sp..FZCC0015.3","Strombidiidae_M_X_sp..8",0.732394388555989,7.08427877123718e-05,0.00038569962198958,0.670126039731391,0.000467924226392183,0.00287877714611934,0.132025245015198,NA,NA
"650","Candidatus.Pelagibacter.sp..FZCC0015.3","MAST.1C_XX_sp..5",0.839634322642797,5.46164902238607e-07,5.22696879095542e-06,0.738818900736305,5.66365906840526e-05,0.000506422069985142,0.0510255131720103,0.9,1
"651","Candidatus.Pelagibacter.sp..FZCC0015.3","MAST.1A_XX_sp..9",0.91699604743083,7.72406359187389e-10,1.33267294366838e-08,0.905138339920948,2.97543068878856e-09,6.07483765627664e-08,0.0720103770716207,0.9,1
"652","Candidatus.Pelagibacter.sp..FZCC0015.3","Telonemia_XX.6",0.757905138339921,2.80066645431996e-05,0.000169005734312411,0.687747035573123,0.000287196247902754,0.00194373151204902,0.080545974495669,0.96,1
"653","Aureococcus_anophagefferens.4","Candidatus.Pelagibacter.sp..FZCC0015.3",0.906126482213439,2.67755659437665e-09,4.20513695911718e-08,0.839920948616601,5.36716871248399e-07,7.73503726210929e-06,-0.00123785357649663,0.98,1
"654","Candidatus.Pelagibacter.sp..FZCC0015.3","Thalassiosira_tumida.12",0.517420327137733,0.0114527300624474,0.0296608759545414,0.517420327137733,0.0114527300624474,0.0391888109678717,0.0875281184481263,0.92,1
"655","Candidatus.Pelagibacter.sp..FZCC0015.3","Planktomarina.temperata.RCA23.9",0.753345549335254,3.33253388302583e-05,0.000196267019553204,0.398713456420039,0.0594922599482971,0.136988756459895,0.0844584549179982,0.92,1
"656","Candidatus.Pelagibacter.sp..FZCC0015.3","Planktomarina.temperata.RCA23.2",0.793959839305991,6.12207937165099e-06,4.60094922102605e-05,0.447252485897261,0.0323705465704842,0.0884784684470173,0.0161640668461516,0.84,1
"657","Candidatus.Pelagibacter.sp..FZCC0015.3","Pseudohongiella.spirulinae.2",0.84273038257241,4.51519201211246e-07,4.35520489357304e-06,0.566765855884966,0.00480450475719574,0.0192337200247215,-0.00141128718477986,0.98,1
"658","Candidatus.Pelagibacter.sp..FZCC0015.3","Planktomarina.temperata.RCA23.5",0.874197826809154,5.00820261145388e-08,5.95635747478738e-07,0.587916612137374,0.00317471346858121,0.0135979860105314,-0.0614292310663287,0.78,1
"659","Candidatus.Pelagibacter.sp..FZCC0015.3","Phaeocystis_antarctica.4",0.639328063241107,0.00102193192575026,0.00375935918631853,0.639328063241107,0.00102193192575026,0.00539597676312099,0.0422862700192883,0.96,1
"660","Candidatus.Pelagibacter.sp..FZCC0015.3","Marinomonas.5",0.867588932806324,8.31749604448933e-08,9.26266604954493e-07,0.829051383399209,1.01696803657665e-06,1.39975937618696e-05,0.00152314013846542,0.98,1
"661","Candidatus.Pelagibacter.sp..FZCC0015.3","Marinomonas.10",0.823820138814328,1.36183946982623e-06,1.19160953609795e-05,0.742772446693422,4.91925628666022e-05,0.000453089394823967,-0.0627259166588328,0.88,1
"662","Candidatus.Pelagibacter.sp..FZCC0015.3","Flavobacteriaceae.15",0.901311596993174,4.42970518232008e-09,6.5378178895688e-08,0.787534611642773,8.19703174214117e-06,9.46646838831789e-05,-0.108742485944189,0.96,1
"663","Candidatus.Pelagibacter.sp..FZCC0015.3","Candidatus.Thioglobus.sp..NP1.1",0.921936758893281,4.14604138673285e-10,7.69530408901172e-09,0.888339920948617,1.52733545428358e-08,2.83482716893543e-07,-0.0386853969311686,1,1
"664","Candidatus.Pelagibacter.sp..FZCC0015.3","Planktomarina.temperata.RCA23.7",0.919269782752289,5.82941579842796e-10,1.0349325149383e-08,0.681527597557731,0.000342466542001714,0.00224563450153432,0.0497909550555829,0.9,1
"665","Candidatus.Pelagibacter.6","Candidatus.Pelagibacter.sp..FZCC0015.3",0.927794716963522,1.87636166012241e-10,3.70732747362895e-09,0.787339653201453,8.26867034734706e-06,9.46646838831789e-05,-0.0585256139884752,0.94,1
"666","Candidatus.Pelagibacter.sp..FZCC0015.3","Candidatus.Pelagibacter.sp..FZCC0015.3",1,0,0,1,0,0,1,1,1
"667","Glaciecola.amylolytica.5","Polaribacter.sp..L3A8.14",0.110671936758893,0.615165314400221,0.704936866361338,-0.0988142292490119,0.653742259476872,0.748443240989877,0.0509706434287128,0.98,1
"668","Polaribacter.sp..L3A8.14","Polaribacter.sp..L3A8.58",0.402173913043478,0.0571157786084037,0.109665875854694,0.308300395256917,0.15236092668791,0.269324870407922,0.00334071915624402,0.94,1
"669","Polaribacter.sp..L3A8.14","Rhizosolenia_pungens.15",-0.393872015977816,0.0629437303842446,0.118260843129907,-0.34247591853529,0.109671263188395,0.213588708117303,-0.000673169413118058,0.96,1
"670","Placidiales_XX_sp.","Polaribacter.sp..L3A8.14",-0.156659258550775,0.475326279538169,0.578801881147373,-0.312330130612271,0.1467965827654,0.265419853767154,0.0200825242684988,0.8,1
"671","Polaribacter.sp..L3A8.14","Pseudopedinella_elastica.4",-0.13491475578663,0.539372251631649,0.637771243483369,-0.13491475578663,0.539372251631649,0.659412183881008,-0.0277594566306734,0.88,1
"672","Polaribacter.sp..L3A8.14","Porosira_pseudodelicatula.11",0.0128458498023715,0.953610742592065,0.968634460758939,-0.16304347826087,0.457288347610068,0.588750170852467,-0.00339251457094241,0.88,1
"673","Fragilariopsis_sublineata.15","Polaribacter.sp..L3A8.14",-0.0172967635623884,0.937564009814427,0.959495331681431,-0.321225609015785,0.135026348350501,0.248705050187341,0.0893905411043792,0.84,1
"674","Polaribacter.sp..L3A8.14","Thalassiosira_tumida.10",-0.14875216663654,0.498157865087635,0.604201371022132,-0.347912044226327,0.103786717242304,0.204732252209053,0.00265388810215581,0.92,1
"675","NA..12","Polaribacter.sp..L3A8.14",0.0525013992304648,0.81195071336895,0.863402451282086,0.030213069368475,0.891151598002122,0.930657039686785,0.0273986595528659,0.76,1
"676","Polaribacter.sp..L3A8.14","Stellarima_microtrias.4",-0.174901185770751,0.4247538117161,0.532572588896851,-0.297430830039526,0.168107241142981,0.288015902657554,0.0250763170610679,0.86,1
"677","Polaribacter.sp..L3A8.14","Rhizosolenia_pungens.14",-0.222332015810277,0.307899448885533,0.414480027345909,-0.353754940711462,0.0977245415529056,0.197778242670192,-0.0184516358264422,0.96,1
"678","Polaribacter.sp..L3A8.14","Thalassiosira_tumida.6",-0.291574014337405,0.177045145949489,0.269252388544914,-0.508524848734219,0.0132203561334972,0.0437700980095516,0.0088154366000084,0.82,1
"679","Corethron_inerme.19","Polaribacter.sp..L3A8.14",-0.20573699480641,0.346302779840078,0.456642524546927,-0.0286844848528168,0.896629201334958,0.933195218041906,-0.0807304319916996,0.76,1
"680","Corethron_inerme.17","Polaribacter.sp..L3A8.14",-0.134387351778656,0.540973777466292,0.639048097778406,-0.233201581027668,0.284223792137018,0.421518335796426,-0.0440593154741653,0.98,1
"681","Polar.centric.Mediophyceae.5","Polaribacter.sp..L3A8.14",-0.0667160880263553,0.762306635029943,0.827859599212482,-0.353842363162003,0.0976358743789082,0.197778242670192,-0.0270609137680103,0.7,1
"682","Pentapharsodinium_dalei.4","Polaribacter.sp..L3A8.14",-0.169455734947362,0.439536371247892,0.544089184114225,-0.308010718227851,0.152766566075815,0.269652800349961,0.0137975613084505,0.98,1
"683","Planktoniella_sol.2","Polaribacter.sp..L3A8.14",-0.150197628458498,0.493944194100806,0.599684477476202,-0.404150197628458,0.0557917568982035,0.130678589293115,-0.102123470546894,1,1
"684","Cryptophyceae.4","Polaribacter.sp..L3A8.14",-0.241106719367589,0.267743420645453,0.371444722866003,-0.431818181818182,0.039631614310316,0.102640015919952,0.060314931647646,0.86,1
"685","Polaribacter.sp..L3A8.14","Strombidiidae_M_X_sp..8",-0.513960974425256,0.0121155152255099,0.0310491760486394,-0.41808748496516,0.0471146676079088,0.115810014455247,-0.0319333609867786,0.92,1
"686","MAST.1C_XX_sp..5","Polaribacter.sp..L3A8.14",-0.423523610656196,0.0440306656313068,0.0887131009841296,-0.206078583014742,0.345484989094096,0.48606188235416,0.0621218296996091,0.76,1
"687","MAST.1A_XX_sp..9","Polaribacter.sp..L3A8.14",-0.298418972332016,0.166630800503263,0.259368145637227,-0.421936758893281,0.0449141196305442,0.112056612112865,0.0240627656828023,0.9,1
"688","Polaribacter.sp..L3A8.14","Telonemia_XX.6",-0.561264822134387,0.00532774074368216,0.0155763303365409,-0.412055335968379,0.0507309585462466,0.122093171353933,-0.0295199661224743,0.76,1
"689","Aureococcus_anophagefferens.4","Polaribacter.sp..L3A8.14",-0.427865612648221,0.0416826409117579,0.0848193274367167,-0.338932806324111,0.11363585102173,0.219218767719085,-0.0465448048103429,0.94,1
"690","Polaribacter.sp..L3A8.14","Thalassiosira_tumida.12",-0.177415374825641,0.418020648634282,0.527368995444898,-0.0434890055282909,0.843805877615104,0.891856945710528,0.0261171660766023,0.94,1
"691","Planktomarina.temperata.RCA23.9","Polaribacter.sp..L3A8.14",-0.172363084266054,0.431610127563818,0.537319518562679,0.160971271225482,0.463103754101009,0.594656288022785,0.0808029457191789,0.94,1
"692","Planktomarina.temperata.RCA23.2","Polaribacter.sp..L3A8.14",-0.34769794584704,0.104013985049963,0.177404460926403,-0.00941062816395123,0.966007874941367,0.976369345547173,0.0804994133262578,0.82,1
"693","Polaribacter.sp..L3A8.14","Pseudohongiella.spirulinae.2",-0.286844848528168,0.184497429927047,0.278679841751705,-0.0929772957298199,0.673059270291178,0.761308962240714,0.0368160088046557,0.96,1
"694","Planktomarina.temperata.RCA23.5","Polaribacter.sp..L3A8.14",-0.233779815441315,0.282997223525261,0.387775837604525,-0.00445766597239795,0.983894964729166,0.988737761930458,0.0744947407073506,0.76,1
"695","Phaeocystis_antarctica.4","Polaribacter.sp..L3A8.14",-0.0711462450592885,0.747008309304177,0.817040338301444,-0.16403162055336,0.45452868560297,0.58672037920299,0.0549641930675082,0.92,1
"696","Marinomonas.5","Polaribacter.sp..L3A8.14",0.0444664031620553,0.840338786359606,0.885899322969464,0.0227272727272727,0.918017945297029,0.942642064533831,-0.00185779875166407,0.92,1
"697","Marinomonas.10","Polaribacter.sp..L3A8.14",0.0528786771764446,0.810623096618392,0.862739611952676,0.0914257502583387,0.678228447754744,0.765520067704444,0.0629149037830648,0.86,1
"698","Flavobacteriaceae.15","Polaribacter.sp..L3A8.14",-0.0880534930103101,0.689511806659522,0.773490808752669,-0.16472928748558,0.45258550686357,0.58482831846822,-0.00918268524320116,0.98,1
"699","Candidatus.Thioglobus.sp..NP1.1","Polaribacter.sp..L3A8.14",-0.147233201581028,0.502604812429391,0.607190231978307,-0.184782608695652,0.398629838074202,0.532520776053324,-0.0570464738194577,0.9,1
"700","Planktomarina.temperata.RCA23.7","Polaribacter.sp..L3A8.14",-0.0980686513927549,0.65619808438677,0.740868804952805,-0.162952456102103,0.457542989919631,0.588750170852467,0.0928454621685257,0.9,1
"701","Candidatus.Pelagibacter.6","Polaribacter.sp..L3A8.14",-0.111770578909252,0.611638502423644,0.70324431404364,-0.0237388840161242,0.914381582583566,0.941564329640737,0.0522057099649821,0.96,1
"702","Candidatus.Pelagibacter.sp..FZCC0015.3","Polaribacter.sp..L3A8.14",-0.222332015810277,0.307899448885533,0.414480027345909,-0.284584980237154,0.188133398305039,0.306467304419778,0.00828503953063502,0.9,1
"703","Polaribacter.sp..L3A8.14","Polaribacter.sp..L3A8.14",1,0,0,1,0,0,1,1,1
"704","Glaciecola.amylolytica.5","Polaribacter.sp..L3A8.45",0.431818181818182,0.039631614310316,0.0814575965270756,0.350790513833992,0.100766572144795,0.201697795551265,0.0388684442250919,0.98,1
"705","Polaribacter.sp..L3A8.45","Polaribacter.sp..L3A8.58",0.772727272727273,1.54931189935088e-05,0.000104856744569327,0.721343873517787,0.000102637496721846,0.000838206223228408,0.027060034839379,0.96,1
"706","Polaribacter.sp..L3A8.45","Rhizosolenia_pungens.15",-0.161106997752532,0.462721688838975,0.56527547932869,-0.155176678816856,0.479566222002995,0.606262767754044,-0.0506538399503994,0.88,1
"707","Placidiales_XX_sp.","Polaribacter.sp..L3A8.45",-0.0543612569103636,0.805410913631265,0.859432377350436,-0.105757354352889,0.631042060383601,0.732032693153325,-0.0318345291689216,0.94,1
"708","Polaribacter.sp..L3A8.45","Pseudopedinella_elastica.4",-0.0247096622319834,0.910893559148474,0.938473179105871,-0.0148257973391901,0.946469990642204,0.962978188153405,0.0294941889973048,0.94,1
"709","Polaribacter.sp..L3A8.45","Porosira_pseudodelicatula.11",0.150197628458498,0.493944194100806,0.599684477476202,0.0711462450592885,0.747008309304177,0.815985460712376,-0.0499521454931631,0.98,1
"710","Fragilariopsis_sublineata.15","Polaribacter.sp..L3A8.45",0.0509019041978859,0.817584757766726,0.868639486785984,-0.199159877589787,0.362270853867189,0.502584140415976,-0.0254160444321809,0.76,1
"711","Polaribacter.sp..L3A8.45","Thalassiosira_tumida.10",-0.0632567353138776,0.774312995857988,0.835770932563071,-0.158141838284694,0.471105475051521,0.599451925695396,-0.0336320392369266,0.94,1
"712","NA..12","Polaribacter.sp..L3A8.45",0.208519708264393,0.339673985725245,0.450881420479019,0.0173353676704365,0.937424925639941,0.957752738873167,-0.0166980375469291,0.86,1
"713","Polaribacter.sp..L3A8.45","Stellarima_microtrias.4",0.0642292490118577,0.770932511383181,0.835006477846504,0.0642292490118577,0.770932511383181,0.834268839615191,-0.0762209478913675,0.98,1
"714","Polaribacter.sp..L3A8.45","Rhizosolenia_pungens.14",0.0444664031620553,0.840338786359606,0.885899322969464,0.0444664031620553,0.840338786359606,0.888959424257787,-0.00417788838734689,0.96,1
"715","Polaribacter.sp..L3A8.45","Thalassiosira_tumida.6",-0.0583148028674809,0.79155142588723,0.849080995369401,-0.170990862645325,0.435341579912635,0.569149877687276,0.0453674127039399,0.86,1
"716","Corethron_inerme.19","Polaribacter.sp..L3A8.45",0.0731948923830497,0.73996459695483,0.812965588582661,0.246290921667289,0.257273120113246,0.389566838243172,-0.0227703206678677,1,1
"717","Corethron_inerme.17","Polaribacter.sp..L3A8.45",0.126482213438735,0.565238672318726,0.660703600754237,0.126482213438735,0.565238672318726,0.680843041878505,0.0372030194499975,0.96,1
"718","Polar.centric.Mediophyceae.5","Polaribacter.sp..L3A8.45",0.11910057195816,0.588324155761952,0.682478305689764,-0.08944897727978,0.684834679540851,0.771596473480215,-0.0512042523297106,0.86,1
"719","Pentapharsodinium_dalei.4","Polaribacter.sp..L3A8.45",0.00697758908606783,0.974793071988538,0.983397408992905,-0.373799415325062,0.0789105967272904,0.168406761308242,0.00742276446511745,0.96,1
"720","Planktoniella_sol.2","Polaribacter.sp..L3A8.45",-0.175889328063241,0.422100528830179,0.530331433658429,-0.297430830039526,0.168107241142981,0.288015902657554,-0.114582180895209,0.94,1
"721","Cryptophyceae.4","Polaribacter.sp..L3A8.45",-0.290513833992095,0.1786974302341,0.270921227768282,-0.406126482213439,0.0544915339707887,0.1283694790658,-0.037566755586991,0.82,1
"722","Polaribacter.sp..L3A8.45","Strombidiidae_M_X_sp..8",-0.460588104004171,0.0269850555222007,0.0608746948603882,-0.479367447300479,0.020640490494686,0.0612397927371583,-0.0131010423960292,0.88,1
"723","MAST.1C_XX_sp..5","Polaribacter.sp..L3A8.45",-0.414133939008042,0.0494613170336423,0.0982011561851083,-0.441808760707864,0.0347999153373337,0.0930839432967866,-0.0310184599363561,0.88,1
"724","MAST.1A_XX_sp..9","Polaribacter.sp..L3A8.45",-0.33596837944664,0.117032404294587,0.195319748311811,-0.474308300395257,0.0222170522266782,0.0641884174001905,0.0175436587482039,0.96,1
"725","Polaribacter.sp..L3A8.45","Telonemia_XX.6",-0.597826086956522,0.00258921325753544,0.00836882913055651,-0.606719367588933,0.00214420221386091,0.00969242698147457,-0.0127096485823001,0.86,1
"726","Aureococcus_anophagefferens.4","Polaribacter.sp..L3A8.45",-0.479249011857708,0.0206763362201871,0.0485220533902859,-0.484189723320158,0.0192230200900671,0.0578579843005705,-0.00495920217054945,0.92,1
"727","Polaribacter.sp..L3A8.45","Thalassiosira_tumida.12",-0.111193480043925,0.613490045827205,0.703675380279332,-0.111193480043925,0.613490045827205,0.718475436078706,0.126675695281773,NA,NA
"728","Planktomarina.temperata.RCA23.9","Polaribacter.sp..L3A8.45",-0.108469871995017,0.6222590836566,0.71040762113638,-0.154037124157307,0.482838109993275,0.609257060874821,-0.0881213747017043,0.92,1
"729","Planktomarina.temperata.RCA23.2","Polaribacter.sp..L3A8.45",-0.34026850255971,0.112129178422125,0.188678905998768,-0.409609973241456,0.0522568212729875,0.124542035135038,0.020914555768521,0.9,1
"730","Polaribacter.sp..L3A8.45","Pseudohongiella.spirulinae.2",-0.310583732544292,0.14919008892682,0.236732977895536,-0.485658002163208,0.0188074325875615,0.0573112062680667,-0.0147741788453584,0.94,1
"731","Planktomarina.temperata.RCA23.5","Polaribacter.sp..L3A8.45",-0.263002292371479,0.225335204467207,0.323985475906489,-0.347202649627885,0.104541150520514,0.205888921845064,-0.0236654830905009,0.92,1
"732","Phaeocystis_antarctica.4","Polaribacter.sp..L3A8.45",-0.0118577075098814,0.957175837792182,0.971450208198362,-0.0118577075098814,0.957175837792182,0.969843177250143,-0.0449358719937946,0.9,1
"733","Marinomonas.5","Polaribacter.sp..L3A8.45",0.0790513833992095,0.719941518440136,0.799572402619371,0.0810276679841897,0.713223927797907,0.794272101411306,-0.0152257667980236,0.92,1
"734","Marinomonas.10","Polaribacter.sp..L3A8.45",0.138374108499107,0.528922413531012,0.629180475748135,0.191746978920191,0.380770343528382,0.516140021186702,-0.0522298634180992,0.8,1
"735","Flavobacteriaceae.15","Polaribacter.sp..L3A8.45",-0.00296809527001045,0.989276237019364,0.991704902085696,-0.0959684137303379,0.663134422546424,0.752611597789619,-0.0149553703205244,1,1
"736","Candidatus.Thioglobus.sp..NP1.1","Polaribacter.sp..L3A8.45",-0.140316205533597,0.523097994066466,0.624556571862984,-0.129446640316206,0.556082767457014,0.672459417704682,-0.0992213603810514,0.74,1
"737","Planktomarina.temperata.RCA23.7","Polaribacter.sp..L3A8.45",-0.0965827627352889,0.6611026446694,0.745718913186018,-0.41555352787132,0.0486084930987235,0.118616342720989,-0.0368150776921617,0.94,1
"738","Candidatus.Pelagibacter.6","Polaribacter.sp..L3A8.45",-0.115727059578606,0.599006997713022,0.690944983237714,-0.231454119157211,0.287950785532334,0.424987605153143,0.118239789994226,1,1
"739","Candidatus.Pelagibacter.sp..FZCC0015.3","Polaribacter.sp..L3A8.45",-0.188735177865613,0.388437212164808,0.496774315427673,-0.188735177865613,0.388437212164808,0.524625782692271,0.0624711587703788,0.92,1
"740","Polaribacter.sp..L3A8.14","Polaribacter.sp..L3A8.45",0.863636363636364,1.11231617846232e-07,1.20582948550118e-06,0.789525691699605,7.49615418958935e-06,8.91137430655717e-05,0.0774100488209704,0.88,1
"741","Polaribacter.sp..L3A8.45","Polaribacter.sp..L3A8.45",1,0,0,1,0,0,1,1,1
"742","Glaciecola.amylolytica.5","Sulfitobacter.sp..SK011.3",-0.0328037643651112,0.881879084906249,0.916234348561783,-0.0755480633863167,0.731898756496505,0.809915064777072,-0.0870706086725126,1,1
"743","Polaribacter.sp..L3A8.58","Sulfitobacter.sp..SK011.3",0.10437561388899,0.635534783312422,0.72123366705261,0.0695837425926601,0.752393770526882,0.820002107558212,0.00731774305479279,0.94,1
"744","Rhizosolenia_pungens.15","Sulfitobacter.sp..SK011.3",-0.191402581217929,0.381642657240119,0.490111015998957,-0.489692318180935,0.0177028670569362,0.0545514913954166,-0.0277376512163983,0.94,1
"745","Placidiales_XX_sp.","Sulfitobacter.sp..SK011.3",-0.226203050530279,0.299333078092848,0.406522195857803,-0.556310359436006,0.00583893943504442,0.0223521900247794,0.0830399485728252,0.92,1
"746","Pseudopedinella_elastica.4","Sulfitobacter.sp..SK011.3",-0.25404342598016,0.242113594587528,0.341299370966308,-0.485715121688094,0.0187914134469366,0.0573112062680667,0.0224293167339822,0.96,1
"747","Porosira_pseudodelicatula.11","Sulfitobacter.sp..SK011.3",-0.0765421168519261,0.728499665623436,0.80469981099072,-0.508955374392028,0.0131299546625087,0.0436317836126001,0.0465471905925912,0.92,1
"748","Fragilariopsis_sublineata.15","Sulfitobacter.sp..SK011.3",0.135224680756563,0.53843215475742,0.637771243483369,-0.336073103644987,0.116911171026317,0.222385379669624,0.0372789808956226,0.82,1
"749","Sulfitobacter.sp..SK011.3","Thalassiosira_tumida.10",-0.0382805162435857,0.862327621713761,0.904410390924107,-0.453897549745374,0.0295895161101096,0.0822627257490363,0.0852259899453696,0.72,1
"750","NA..12","Sulfitobacter.sp..SK011.3",-0.228700942612698,0.293884415587508,0.400900232844875,-0.119083933081557,0.588376645029635,0.698298206199428,-0.0315881076512534,0.94,1
"751","Stellarima_microtrias.4","Sulfitobacter.sp..SK011.3",-0.376746263465974,0.0763929293036613,0.139051022878135,-0.635200164524426,0.00112760232354337,0.00582832424616299,-0.0577951394086274,0.96,1
"752","Rhizosolenia_pungens.14","Sulfitobacter.sp..SK011.3",-0.277340916905031,0.200117545511918,0.296067624700604,-0.665021768492709,0.000535833919440289,0.00320193439665538,-0.00749121063995888,0.82,1
"753","Sulfitobacter.sp..SK011.3","Thalassiosira_tumida.6",-0.335078804521777,0.118065903412578,0.196509146304903,-0.759644530132455,2.618341906527e-05,0.000256597506839646,0.0691499027738096,0.92,1
"754","Corethron_inerme.19","Sulfitobacter.sp..SK011.3",-0.432841177741345,0.0391139134570288,0.0809367297041559,-0.565181124039274,0.00495062233739738,0.0196262536029508,0.00249885434562663,0.88,1
"755","Corethron_inerme.17","Sulfitobacter.sp..SK011.3",-0.464222968439604,0.0256489048457827,0.0582929655585971,-0.658063394233443,0.000641978677500477,0.00372712739307149,0.0220022969048237,0.82,1
"756","Polar.centric.Mediophyceae.5","Sulfitobacter.sp..SK011.3",-0.304255531702266,0.158094038878896,0.247970803619267,-0.771576119610975,1.62472301621677e-05,0.000173068321292656,-0.0854329002414204,0.96,1
"757","Pentapharsodinium_dalei.4","Sulfitobacter.sp..SK011.3",0.117323083331256,0.593942738911744,0.688344233838113,0.104788565881336,0.63419075983266,0.734294594324205,0.106138556280203,0.98,1
"758","Planktoniella_sol.2","Sulfitobacter.sp..SK011.3",0.125250736666788,0.569061824920159,0.663905462406852,-0.272370649576984,0.20863238660168,0.328080453898662,0.030475979178323,0.88,1
"759","Cryptophyceae.4","Sulfitobacter.sp..SK011.3",0.127238843598007,0.562895382649197,0.658592973968736,-0.290263611957954,0.17908894413902,0.29909872350512,0.0534366357223842,0.96,1
"760","Strombidiidae_M_X_sp..8","Sulfitobacter.sp..SK011.3",-0.0904812202121118,0.681382175717487,0.765773546104515,-0.158093560590393,0.471242615873197,0.599451925695396,0.150742193682399,NA,NA
"761","MAST.1C_XX_sp..5","Sulfitobacter.sp..SK011.3",-0.157596411028788,0.472656037875848,0.576123031241705,-0.149642018043108,0.495561762182734,0.621354307752149,0.0167038746321019,0.88,1
"762","MAST.1A_XX_sp..9","Sulfitobacter.sp..SK011.3",-0.0129226950529226,0.953333529615359,0.968634460758939,-0.321079269391846,0.135214337489608,0.248705050187341,-0.096049194770052,0.86,1
"763","Sulfitobacter.sp..SK011.3","Telonemia_XX.6",-0.194834479259448,0.373000919423119,0.482112310116816,-0.179923677275307,0.411361705138687,0.543600958786291,0.0450514989619791,0.88,1
"764","Aureococcus_anophagefferens.4","Sulfitobacter.sp..SK011.3",-0.17395935648165,0.427291118626978,0.534270121745796,-0.277340916905031,0.200117545511918,0.319614072036636,-0.0181120888774306,0.94,1
"765","Sulfitobacter.sp..SK011.3","Thalassiosira_tumida.12",-0.272437959759545,0.208515475127773,0.305905936564697,-0.386782358928698,0.0682719256888179,0.152337174806561,-0.00892980053090555,0.74,1
"766","Planktomarina.temperata.RCA23.9","Sulfitobacter.sp..SK011.3",-0.0144495148927412,0.947826776485354,0.96596322894722,0.121076969618487,0.582103700441292,0.695006854815383,0.0182186079443716,0.92,1
"767","Planktomarina.temperata.RCA23.2","Sulfitobacter.sp..SK011.3",-0.0692580196583115,0.753517853677955,0.82082821789206,0.029397288919715,0.894074321804185,0.932914006993294,-0.0429240533142667,0.86,1
"768","Pseudohongiella.spirulinae.2","Sulfitobacter.sp..SK011.3",-0.105473942162259,0.631962551273701,0.718139262811024,-0.0736327520755392,0.738461732199546,0.815703897154593,0.102256758039599,0.88,1
"769","Planktomarina.temperata.RCA23.5","Sulfitobacter.sp..SK011.3",-0.00647736874502194,0.976599647061454,0.983397408992905,-0.0712510561952413,0.746647464024635,0.815985460712376,-0.0289883730362289,0.7,1
"770","Phaeocystis_antarctica.4","Sulfitobacter.sp..SK011.3",0.00198810693121886,0.992816835888696,0.99444041207167,-0.350900873360129,0.100652086422792,0.201697795551265,0.12021517356506,NA,NA
"771","Marinomonas.5","Sulfitobacter.sp..SK011.3",0.0775361703175355,0.725105514014669,0.803123195902323,-0.256465794127233,0.237498839121687,0.364581551283291,-0.0624295692010864,0.84,1
"772","Marinomonas.10","Sulfitobacter.sp..SK011.3",0.0193888329025954,0.930029280219261,0.954175769069175,-0.27591800669078,0.202530800676917,0.321790182657877,-0.00176370492912435,0.88,1
"773","Flavobacteriaceae.15","Sulfitobacter.sp..SK011.3",0.0572288057366445,0.795352589500707,0.852412005370398,-0.136851491978933,0.533510069142442,0.655078359722219,-0.0869519010110987,0.9,1
"774","Candidatus.Thioglobus.sp..NP1.1","Sulfitobacter.sp..SK011.3",-0.0586491544709564,0.790382061507393,0.848569697937385,-0.377740316931583,0.0755574836257457,0.164457981316114,-0.0778643726012519,0.78,1
"775","Planktomarina.temperata.RCA23.7","Sulfitobacter.sp..SK011.3",0.106129195591513,0.6298351659067,0.71705211731943,-0.139014298450855,0.52699908797869,0.648817972637081,0.00444004314387705,0.92,1
"776","Candidatus.Pelagibacter.6","Sulfitobacter.sp..SK011.3",-0.0756228264559592,0.731642939334106,0.807443784400252,-0.229853590938507,0.29139105858859,0.42851626263028,-0.0408320741865288,0.84,1
"777","Candidatus.Pelagibacter.sp..FZCC0015.3","Sulfitobacter.sp..SK011.3",-0.0397621386243772,0.857051299764357,0.900418389546602,-0.342948445635253,0.109150279431299,0.212912567362009,-0.0914436062050538,0.96,1
"778","Polaribacter.sp..L3A8.14","Sulfitobacter.sp..SK011.3",0.692855265529773,0.000247751890145068,0.00115397743508634,0.638182324921254,0.0010503748453535,0.00549875720323949,-0.0705703196491182,1,1
"779","Polaribacter.sp..L3A8.45","Sulfitobacter.sp..SK011.3",0.482115930820574,0.0198226196519918,0.0468778167445752,0.427442990212055,0.0419067752094245,0.106258294445321,-0.0949882323636024,1,1
"780","Sulfitobacter.sp..SK011.3","Sulfitobacter.sp..SK011.3",1,7.4693800584569e-166,1.94680650459781e-164,1,7.4693800584569e-166,1.94680650459781e-164,1,1,1
