,VarA,VarB,rho.spear,p.spear,fdr.spear,rho.clr,p.clr,fdr.clr,sparcc,p.sparcc,fdr.sparcc
556,Cryptophyceae.4,Sulfitobacter.sp..SK011.3,0.197667463,0.278173059,0.39668674,-0.070910447,0.699750836,0.775270763,-0.00658577,0.98,1
535,Cryptophyceae.4,Polar.centric.Mediophyceae.5,0.063055632,0.731713961,0.81240164,-0.06268903,0.733217088,0.80375984,-0.032925666,0.84,1
541,Cryptophyceae.4,Planktomarina.temperata.RCA23.7,0.274103433,0.12898465,0.215547681,0.05852677,0.750349876,0.816983263,-0.036647749,0.96,1
1114,Cryptophyceae.4,Polaribacter.sp..L3A8.58,0.164956012,0.366945835,0.485246075,0.053519062,0.771117974,0.831553021,0.055879273,0.9,1
560,Cryptophyceae.4,Polaribacter.sp..L3A8.45,0.110337243,0.547727388,0.659611224,0.04728739,0.797179645,0.85072719,-0.098752059,0.82,1
540,Cryptophyceae.4,Marinomonas.10,0.086701494,0.637044838,0.736256739,-0.034827239,0.849911408,0.895144788,0.079676209,0.94,1
537,Cryptophyceae.4,Thalassiosira_tumida.6,0.040329973,0.826530904,0.883575649,-0.03116407,0.865546823,0.905692779,-0.064489761,0.9,1
546,Cryptophyceae.4,Pentapharsodinium_dalei.8,-0.001832845,0.992056698,0.993818788,-0.024193548,0.895432529,0.930919716,-0.029102333,0.92,1
555,Cryptophyceae.4,Polaribacter.sp..L3A8.19,0.024193548,0.895432529,0.930919716,0.013196481,0.942853778,0.969497777,-0.035250383,0.9,1
538,Cryptophyceae.4,Stellarima_microtrias.4,0.042888563,0.815707997,0.876303449,-0.009530792,0.958711686,0.980286541,0.082163689,0.94,1
554,Cryptophyceae.4,Paraglaciecola.psychrophila.170.3,-0.048753666,0.791027026,0.857960082,-0.008064516,0.965059529,0.981593461,-0.059210676,0.74,1
547,Cryptophyceae.4,Dinoflagellata.6,0.049120235,0.789490784,0.857118002,0.001832845,0.992056698,0.993818788,0.066915326,0.9,1
979,Cryptophyceae.4,NA..164,0.165344931,0.365801365,0.484387398,NA,NA,NA,-0.018816394,0.9,1
190,Dinoflagellata.6,Dinoflagellata.6,1,0,0,1,0,0,1,1,1
189,Dinoflagellata.6,Pentapharsodinium_dalei.8,0.833944282,3.07E-09,4.13E-08,0.833944282,3.07E-09,3.09E-08,-0.081055194,0.82,1
174,Dinoflagellata.6,NA..12,0.556595354,0.000938543,0.003714654,0.612364961,0.000195293,0.000888268,-0.012657389,0.78,1
722,Dinoflagellata.6,Flavobacteriaceae.14,-0.376535295,0.033658318,0.072042851,-0.588817608,0.000392342,0.001633068,-0.02604521,0.84,1
175,Dinoflagellata.6,Placidiales_XX_sp.,0.641350481,7.64E-05,0.000400769,0.560631313,0.000845482,0.003143222,0.021873098,0.92,1
185,Dinoflagellata.6,Pseudohongiella.spirulinae.2,0.477124832,0.00575914,0.016786332,0.551572443,0.00106684,0.003796202,0.017017299,0.78,1
180,Dinoflagellata.6,Thalassiosira_tumida.6,0.490559128,0.004364987,0.013379634,0.532355646,0.001710698,0.005648875,-0.035814375,0.94,1
179,Dinoflagellata.6,Porosira_pseudodelicatula.11,0.548020528,0.001166612,0.004386462,0.524926686,0.002038313,0.006476668,0.020590575,0.86,1
184,Dinoflagellata.6,Planktomarina.temperata.RCA23.7,0.468030694,0.006905462,0.019670104,0.504724594,0.003219386,0.009658159,-0.026093339,0.9,1
183,Dinoflagellata.6,Marinomonas.10,0.364952801,0.03999561,0.082779905,0.479332785,0.005506793,0.015150397,0.01623115,0.98,1
760,Dinoflagellata.6,NA..6,-0.229309872,0.206781048,0.310584584,-0.461735865,0.007808167,0.020200946,-0.019963752,0.82,1
229,Dinoflagellata.6,MAST.1C_XX_sp..5,0.430746833,0.013851213,0.034797702,0.461566879,0.00783372,0.020220677,-0.063458724,0.58,1
176,Dinoflagellata.6,Thalassiosira_tumida.10,0.684199552,1.58E-05,9.98E-05,0.456194326,0.008683982,0.022262571,0.035070802,0.8,1
1100,Dinoflagellata.6,Polaribacter.sp..L3A8.58,-0.352639296,0.047751308,0.096415852,-0.453445748,0.009148397,0.023189644,-0.039798928,0.84,1
209,Dinoflagellata.6,Strombidiidae_M_X_sp..8,0.337824216,0.058622823,0.114208194,0.448171572,0.010098586,0.02498016,-0.055193327,0.8,1
484,Dinoflagellata.6,Polaribacter.sp..L3A8.14,-0.334677419,0.061165269,0.118547119,-0.425953079,0.015067777,0.034828797,0.007389026,0.78,1
172,Dinoflagellata.6,Raphid.pennate_X_sp..15,0.389219925,0.027678862,0.061339403,0.389219925,0.027678862,0.058141073,0.014260607,0.96,1
182,Dinoflagellata.6,Pentapharsodinium_dalei.4,0.667128312,3.05E-05,0.00017707,0.373808555,0.03507146,0.071667765,-0.021362306,0.98,1
181,Dinoflagellata.6,Stellarima_microtrias.4,0.366568915,0.039057732,0.081436453,0.366568915,0.039057732,0.078115463,0.028881423,0.86,1
515,Dinoflagellata.6,Polaribacter.sp..L3A8.45,-0.359237537,0.043458678,0.089129799,-0.359237537,0.043458678,0.084665612,0.028130341,0.82,1
272,Dinoflagellata.6,Fragilariopsis_sublineata.15,0.430941254,0.013803662,0.03475565,0.33709101,0.05920764,0.110026719,-0.055891043,0.78,1
454,Dinoflagellata.6,Polaribacter.sp..L3A8.26,-0.31331929,0.080783818,0.148169344,-0.332386116,0.063070427,0.116820102,0.071494214,0.88,1
649,Dinoflagellata.6,Rhizosolenia_pungens.14,-0.312683284,0.081434604,0.148878823,-0.312683284,0.081434604,0.143304577,-0.048761098,0.8,1
614,Dinoflagellata.6,Pseudopedinella_elastica.4,-0.335991203,0.060093468,0.116871435,-0.280267621,0.120260683,0.198214554,-0.092692201,0.82,1
178,Dinoflagellata.6,Polar.centric.Mediophyceae.5,0.330125563,0.064995312,0.124262224,0.272935571,0.130688724,0.210896825,0.048497968,0.94,1
839,Dinoflagellata.6,Thalassiosira_tumida.12,-0.257904868,0.154120938,0.245548613,-0.257904868,0.154120938,0.238802772,0.00899214,0.82,1
295,Dinoflagellata.6,Phaeocystis_antarctica.4,0.257697947,0.15446334,0.245557911,0.257697947,0.15446334,0.239005004,0.003166762,0.94,1
425,Dinoflagellata.6,Sulfitobacter.sp..SK011.5,0.007185728,0.968865037,0.980161221,-0.244130496,0.178127003,0.267546283,0.032879339,0.78,1
685,Dinoflagellata.6,Marinomonas.5,-0.286290323,0.112167934,0.194654507,-0.207111437,0.255382927,0.358298434,-0.028073431,0.94,1
880,Dinoflagellata.6,Planktoniella_sol.2,0.256964809,0.155680915,0.246294632,0.188416422,0.301732587,0.406081187,0.083609936,0.86,1
370,Dinoflagellata.6,Polaribacter.sp..L3A8.19,-0.160190616,0.38114026,0.499914201,-0.160190616,0.38114026,0.493034648,-0.048444972,0.96,1
397,Dinoflagellata.6,Sulfitobacter.sp..SK011.3,0.096078144,0.600912187,0.700960649,-0.100487084,0.584232316,0.680799641,0.048145299,0.98,1
319,Dinoflagellata.6,Octadecabacter,-0.142720491,0.435844553,0.552739807,-0.088968618,0.628228964,0.716221222,0.019786745,0.94,1
344,Dinoflagellata.6,Paraglaciecola.psychrophila.170.3,-0.051319648,0.780289824,0.848762702,-0.051319648,0.780289824,0.83905331,0.116408485,NA,NA
799,Dinoflagellata.6,Fragilariopsis_sublineata.23,-0.03372434,0.85461327,0.901610045,-0.03372434,0.85461327,0.898390045,-0.150804254,NA,NA
580,Dinoflagellata.6,Rhizosolenia_pungens.15,-0.041242783,0.822665996,0.88042433,0.03061131,0.867910649,0.907324571,0.030745681,0.98,1
1009,Dinoflagellata.6,Glaciecola.amylolytica.5,0.075879765,0.679783181,0.772200834,-0.012463343,0.946023832,0.970912266,0.046585264,0.84,1
922,Dinoflagellata.6,MAST.1A_XX_sp..9,0.092741935,0.613667598,0.713625826,0.010630499,0.953952413,0.976459457,0.037679979,0.98,1
965,Dinoflagellata.6,NA..164,-0.301511345,0.09353647,0.167209411,NA,NA,NA,-0.021795124,0.88,1
741,Flavobacteriaceae.14,Flavobacteriaceae.14,1,0,0,1,0,0,1,1,1
779,Flavobacteriaceae.14,NA..6,0.781923186,1.26E-07,1.26E-06,0.760289672,4.45E-07,3.42E-06,-0.081894107,0.98,1
740,Flavobacteriaceae.14,Marinomonas.5,0.857745202,3.57E-10,5.51E-09,0.713657207,4.53E-06,3.08E-05,0.036712329,0.86,1
734,Flavobacteriaceae.14,Polaribacter.sp..L3A8.14,0.736755283,1.52E-06,1.23E-05,0.639780029,8.06E-05,0.000400371,0.05043774,0.84,1
858,Flavobacteriaceae.14,Thalassiosira_tumida.12,0.531762767,0.001735042,0.006078035,0.59409662,0.000337112,0.001429557,0.061445993,0.98,1
735,Flavobacteriaceae.14,Polaribacter.sp..L3A8.45,0.708340983,5.74E-06,4.07E-05,0.562053172,0.000814687,0.003063222,-0.096631509,NA,NA
1119,Flavobacteriaceae.14,Polaribacter.sp..L3A8.58,0.632447307,0.000102949,0.000527847,0.561503218,0.000826479,0.003097237,-0.008934201,0.86,1
712,Flavobacteriaceae.14,Thalassiosira_tumida.6,-0.253667033,0.161243283,0.252965818,-0.521910524,0.00218615,0.006849936,-0.059434903,0.8,1
818,Flavobacteriaceae.14,Fragilariopsis_sublineata.23,0.614848773,0.00018085,0.000894732,0.483959678,0.00500853,0.013987552,0.02683494,0.74,1
738,Flavobacteriaceae.14,Pseudopedinella_elastica.4,0.709872585,5.36E-06,3.88E-05,0.482537357,0.005157407,0.014341983,-0.051728449,0.84,1
706,Flavobacteriaceae.14,NA..12,-0.009174314,0.960254744,0.974992464,-0.435229475,0.012789113,0.030282622,-0.040317572,0.92,1
721,Flavobacteriaceae.14,Pentapharsodinium_dalei.8,-0.276260316,0.125880603,0.211614486,-0.413748861,0.018573381,0.04148668,0.065026096,0.78,1
707,Flavobacteriaceae.14,Placidiales_XX_sp.,-0.226330336,0.212904243,0.318509265,-0.408165248,0.020389438,0.045008387,0.01897658,0.92,1
739,Flavobacteriaceae.14,Rhizosolenia_pungens.14,0.537305234,0.001518823,0.005438834,0.38075161,0.031564445,0.065090848,-0.056952634,0.88,1
717,Flavobacteriaceae.14,Pseudohongiella.spirulinae.2,-0.118661169,0.51773927,0.634104123,-0.372856502,0.035576034,0.072305885,-0.049233447,0.98,1
941,Flavobacteriaceae.14,MAST.1A_XX_sp..9,0.409715864,0.019870965,0.046990457,0.371952344,0.036060648,0.073159013,0.037185887,0.9,1
730,Flavobacteriaceae.14,Polaribacter.sp..L3A8.19,0.340971591,0.056163938,0.110563564,0.368835937,0.037772057,0.075812955,0.021696495,0.98,1
704,Flavobacteriaceae.14,Raphid.pennate_X_sp..15,-0.524708905,0.002048688,0.006981633,-0.362611169,0.041386598,0.081847145,-0.060383195,0.92,1
733,Flavobacteriaceae.14,Polaribacter.sp..L3A8.26,0.355276429,0.045996825,0.093823542,0.339873477,0.057012409,0.106650078,0.00576287,0.88,1
723,Flavobacteriaceae.14,Strombidiidae_M_X_sp..8,-0.223668532,0.218478546,0.322148758,-0.315702632,0.078380668,0.13901477,-0.148622122,NA,NA
713,Flavobacteriaceae.14,Stellarima_microtrias.4,-0.096608618,0.598894536,0.699330266,-0.304491298,0.090182378,0.155782116,-0.015259114,0.92,1
732,Flavobacteriaceae.14,Sulfitobacter.sp..SK011.5,0.479044205,0.005539228,0.016313966,0.299552358,0.09579259,0.163718244,-0.01979976,0.8,1
708,Flavobacteriaceae.14,Thalassiosira_tumida.10,-0.222253897,0.221481179,0.325724602,-0.282759923,0.116860743,0.194136846,0.104310126,NA,NA
711,Flavobacteriaceae.14,Porosira_pseudodelicatula.11,-0.060861596,0.740724237,0.819957743,-0.274243818,0.128780917,0.2087139,-0.010506198,0.94,1
710,Flavobacteriaceae.14,Polar.centric.Mediophyceae.5,-0.032450271,0.860050962,0.904978998,-0.2718856,0.132234872,0.212783075,-0.003071223,0.72,1
716,Flavobacteriaceae.14,Planktomarina.temperata.RCA23.7,0.145517987,0.426807359,0.545848868,-0.265162032,0.142455808,0.226472599,-0.039299445,0.98,1
729,Flavobacteriaceae.14,Paraglaciecola.psychrophila.170.3,0.168469297,0.35668422,0.476201479,0.254262149,0.160229115,0.244903037,-0.046096276,0.76,1
899,Flavobacteriaceae.14,Planktoniella_sol.2,0.384967926,0.029577801,0.064037927,0.246929427,0.173047471,0.26032455,-0.016648438,0.9,1
731,Flavobacteriaceae.14,Sulfitobacter.sp..SK011.3,0.395039926,0.025242463,0.056856669,0.228939418,0.207535684,0.301675583,0.037228942,0.88,1
724,Flavobacteriaceae.14,MAST.1C_XX_sp..5,-0.15816518,0.387268827,0.506186833,-0.201834917,0.267959411,0.371781323,0.079018536,0.88,1
714,Flavobacteriaceae.14,Pentapharsodinium_dalei.4,-0.280794852,0.119535391,0.203679639,-0.180358926,0.323248842,0.42846615,-0.092881605,0.86,1
728,Flavobacteriaceae.14,Octadecabacter,-0.035408586,0.847435041,0.896723008,-0.136072787,0.457733982,0.564288451,-0.019687755,0.92,1
726,Flavobacteriaceae.14,Fragilariopsis_sublineata.15,0.097900816,0.593991914,0.696489479,-0.096067468,0.600952826,0.692415514,-0.033719026,0.92,1
715,Flavobacteriaceae.14,Marinomonas.10,0.261435513,0.148362675,0.237380279,-0.075533963,0.681165988,0.759995286,0.016024657,0.88,1
737,Flavobacteriaceae.14,Rhizosolenia_pungens.15,0.254835458,0.159256444,0.250895627,-0.064167202,0.727162344,0.798674902,0.028806837,0.9,1
1028,Flavobacteriaceae.14,Glaciecola.amylolytica.5,0.22584785,0.213907354,0.319291998,0.063611367,0.729437227,0.800394155,0.010375997,0.68,1
727,Flavobacteriaceae.14,Phaeocystis_antarctica.4,0.183134742,0.315731879,0.436323228,0.040879927,0.824201871,0.875423456,0.007727812,0.96,1
984,Flavobacteriaceae.14,NA..164,0.282110711,0.117739402,0.201652851,NA,NA,NA,0.009755895,0.82,1
276,Fragilariopsis_sublineata.15,Fragilariopsis_sublineata.15,1,0,0,1,0,0,1,1,1
261,Fragilariopsis_sublineata.15,Porosira_pseudodelicatula.11,0.794977549,5.49E-08,5.90E-07,0.756850888,5.37E-07,4.07E-06,-0.00994718,0.88,1
299,Fragilariopsis_sublineata.15,Phaeocystis_antarctica.4,0.761433419,4.18E-07,3.83E-06,0.717441117,3.82E-06,2.64E-05,-0.005791382,0.8,1
274,Fragilariopsis_sublineata.15,MAST.1C_XX_sp..5,0.601596389,0.000270507,0.001240375,0.585451076,0.000431614,0.001757621,-0.007469671,0.86,1
260,Fragilariopsis_sublineata.15,Polar.centric.Mediophyceae.5,0.603299725,0.00025712,0.0011838,0.571035747,0.00064195,0.002488384,-0.0504789,0.86,1
263,Fragilariopsis_sublineata.15,Stellarima_microtrias.4,0.611676293,0.000199475,0.000954442,0.54715425,0.001192151,0.004150453,0.015067895,0.8,1
429,Fragilariopsis_sublineata.15,Sulfitobacter.sp..SK011.5,-0.142253598,0.437362958,0.55369856,-0.535109389,0.001601493,0.005344629,0.096684535,NA,NA
273,Fragilariopsis_sublineata.15,Strombidiidae_M_X_sp..8,0.507607699,0.00302117,0.009906627,0.52355637,0.002104364,0.006667761,-0.050766112,0.92,1
262,Fragilariopsis_sublineata.15,Thalassiosira_tumida.6,0.5477129,0.001175626,0.004405669,0.50811257,0.002987568,0.009182499,-0.025613757,0.94,1
401,Fragilariopsis_sublineata.15,Sulfitobacter.sp..SK011.3,-0.08634965,0.638417432,0.73646097,-0.50450242,0.003235117,0.00967719,0.055188308,0.66,1
323,Fragilariopsis_sublineata.15,Octadecabacter,-0.400024739,0.023298323,0.053853501,-0.485294146,0.004872214,0.013739643,-0.062182961,0.68,1
258,Fragilariopsis_sublineata.15,Thalassiosira_tumida.10,0.702007844,7.55E-06,5.13E-05,0.484647458,0.00493787,0.013855516,-0.014450583,0.94,1
257,Fragilariopsis_sublineata.15,Placidiales_XX_sp.,0.557471982,0.000917599,0.003644546,0.466838064,0.007069309,0.018544607,0.08694292,0.86,1
256,Fragilariopsis_sublineata.15,NA..12,0.605265778,0.000242402,0.001120612,0.465095104,0.007314711,0.019143837,-0.004652966,0.86,1
458,Fragilariopsis_sublineata.15,Polaribacter.sp..L3A8.26,-0.344242763,0.053695424,0.106260418,-0.444902831,0.010728313,0.026080898,-0.0402467,0.88,1
265,Fragilariopsis_sublineata.15,Marinomonas.10,0.53583868,0.001573612,0.005617196,0.386984418,0.028664401,0.059876749,-0.070972019,0.9,1
926,Fragilariopsis_sublineata.15,MAST.1A_XX_sp..9,0.403812668,0.021904905,0.05094584,0.353404822,0.047236597,0.091081848,-0.039369061,0.94,1
884,Fragilariopsis_sublineata.15,Planktoniella_sol.2,0.456236827,0.00867696,0.023989244,0.352488316,0.047853348,0.091956689,0.037030577,0.9,1
267,Fragilariopsis_sublineata.15,Pseudohongiella.spirulinae.2,0.397946111,0.024093464,0.055238673,0.328626466,0.066296954,0.121204156,-0.013346133,0.92,1
584,Fragilariopsis_sublineata.15,Rhizosolenia_pungens.15,0.489092576,0.004501491,0.013723465,0.327772686,0.067047332,0.122179952,-0.005404028,0.88,1
843,Fragilariopsis_sublineata.15,Thalassiosira_tumida.12,0.281026581,0.11921764,0.203445535,0.307791017,0.086576367,0.150474795,0.022085072,0.78,1
653,Fragilariopsis_sublineata.15,Rhizosolenia_pungens.14,0.400146643,0.02325237,0.053853501,0.298964349,0.096477786,0.164391152,0.028684525,0.96,1
488,Fragilariopsis_sublineata.15,Polaribacter.sp..L3A8.14,-0.073503804,0.689304652,0.781442862,-0.291448998,0.105566239,0.178261554,-0.025878532,0.96,1
264,Fragilariopsis_sublineata.15,Pentapharsodinium_dalei.4,0.278640609,0.122519515,0.207822575,0.280188612,0.120369654,0.198214554,-0.009630877,0.98,1
271,Fragilariopsis_sublineata.15,Pentapharsodinium_dalei.8,0.327559345,0.067235866,0.127357641,0.257904868,0.154120938,0.238802772,0.035619182,0.9,1
266,Fragilariopsis_sublineata.15,Planktomarina.temperata.RCA23.7,0.432477246,0.013432781,0.034049837,0.238715697,0.188250867,0.27977204,0.01029125,0.9,1
618,Fragilariopsis_sublineata.15,Pseudopedinella_elastica.4,0.370852429,0.036657368,0.077144609,0.202933089,0.265309256,0.368557685,0.016046105,0.9,1
519,Fragilariopsis_sublineata.15,Polaribacter.sp..L3A8.45,-0.011181377,0.951568917,0.971375329,-0.190816608,0.295502517,0.399283859,0.032840468,0.84,1
374,Fragilariopsis_sublineata.15,Polaribacter.sp..L3A8.19,-0.105581524,0.565218161,0.675387803,-0.159838696,0.382201025,0.493275464,-0.027809589,0.98,1
1104,Fragilariopsis_sublineata.15,Polaribacter.sp..L3A8.58,0.034643937,0.850692509,0.899326289,-0.118412612,0.518622902,0.619710417,-0.036092647,1,1
348,Fragilariopsis_sublineata.15,Paraglaciecola.psychrophila.170.3,-0.107414536,0.55844654,0.669423695,-0.102282101,0.577500541,0.673651096,-0.047798488,0.98,1
689,Fragilariopsis_sublineata.15,Marinomonas.5,0.280267621,0.120260683,0.204606411,0.09623316,0.600322287,0.692396257,0.001543572,0.9,1
803,Fragilariopsis_sublineata.15,Fragilariopsis_sublineata.23,0.063972138,0.727960426,0.810503503,-0.088534507,0.629913194,0.716272261,-0.036075502,0.84,1
1013,Fragilariopsis_sublineata.15,Glaciecola.amylolytica.5,0.247273395,0.172430399,0.269020041,0.087068097,0.635615928,0.721302582,-0.02335579,0.88,1
764,Fragilariopsis_sublineata.15,NA..6,0.224197984,0.217361929,0.322148758,0.053345555,0.771840437,0.831553021,-0.024841716,0.9,1
254,Fragilariopsis_sublineata.15,Raphid.pennate_X_sp..15,-0.138063809,0.451117323,0.566659622,-0.006050605,0.973781559,0.986833043,-0.031777424,0.98,1
969,Fragilariopsis_sublineata.15,NA..164,-0.165360086,0.365756812,0.484387398,NA,NA,NA,-0.00252408,0.94,1
820,Fragilariopsis_sublineata.23,Fragilariopsis_sublineata.23,1,0,0,1,0,0,1,1,1
811,Fragilariopsis_sublineata.23,Polaribacter.sp..L3A8.14,0.753665689,6.38E-07,5.49E-06,0.712609971,4.75E-06,3.19E-05,-0.012322279,0.96,1
819,Fragilariopsis_sublineata.23,NA..6,0.820639725,8.88E-09,1.13E-07,0.68866282,1.32E-05,8.03E-05,0.027168538,0.94,1
817,Fragilariopsis_sublineata.23,Marinomonas.5,0.568914956,0.000679519,0.002828403,0.688049853,1.35E-05,8.18E-05,0.001439387,0.86,1
807,Fragilariopsis_sublineata.23,Polaribacter.sp..L3A8.19,0.62829912,0.000117935,0.000596549,0.62829912,0.000117935,0.000570946,0.046053333,0.94,1
815,Fragilariopsis_sublineata.23,Pseudopedinella_elastica.4,0.513426819,0.002653031,0.008776007,0.599945012,0.000284074,0.00122502,-0.004825721,0.84,1
806,Fragilariopsis_sublineata.23,Paraglaciecola.psychrophila.170.3,0.575146628,0.000574309,0.002435414,0.575146628,0.000574309,0.002249376,0.027730424,0.82,1
789,Fragilariopsis_sublineata.23,Thalassiosira_tumida.6,-0.532722282,0.001695794,0.005959052,-0.567186077,0.000711565,0.002720831,0.012072969,0.9,1
812,Fragilariopsis_sublineata.23,Polaribacter.sp..L3A8.45,0.552419355,0.001044187,0.003979197,0.552419355,0.001044187,0.003727349,0.034079656,0.92,1
783,Fragilariopsis_sublineata.23,NA..12,-0.33791979,0.058546928,0.114208194,-0.541919142,0.001357168,0.004653147,0.017055548,0.92,1
810,Fragilariopsis_sublineata.23,Polaribacter.sp..L3A8.26,0.502704208,0.003364898,0.010722047,0.539004512,0.001457431,0.004907408,-0.060531417,0.9,1
784,Fragilariopsis_sublineata.23,Placidiales_XX_sp.,-0.390937607,0.026940591,0.060176211,-0.495138715,0.003961382,0.011606335,-0.052429877,0.92,1
787,Fragilariopsis_sublineata.23,Polar.centric.Mediophyceae.5,-0.316194667,0.077891492,0.144271926,-0.453304007,0.009172906,0.023199636,-0.091348607,NA,NA
790,Fragilariopsis_sublineata.23,Stellarima_microtrias.4,-0.447214076,0.010279729,0.027542837,-0.447214076,0.010279729,0.025262602,0.01239606,0.86,1
808,Fragilariopsis_sublineata.23,Sulfitobacter.sp..SK011.3,0.753193866,6.54E-07,5.59E-06,0.446405145,0.010434896,0.025532674,-0.001487921,0.9,1
794,Fragilariopsis_sublineata.23,Pseudohongiella.spirulinae.2,-0.327496138,0.067291803,0.127357641,-0.443018292,0.011106192,0.02676877,-0.017843196,0.82,1
809,Fragilariopsis_sublineata.23,Sulfitobacter.sp..SK011.5,0.749526685,7.95E-07,6.74E-06,0.397610272,0.024224003,0.052146326,0.038691914,0.94,1
901,Fragilariopsis_sublineata.23,Planktoniella_sol.2,0.43255132,0.013415109,0.034049837,0.373533724,0.035216517,0.071704389,-0.024953357,0.82,1
860,Fragilariopsis_sublineata.23,Thalassiosira_tumida.12,0.36623591,0.03924952,0.081685348,0.36623591,0.03924952,0.078360104,0.038206359,0.9,1
788,Fragilariopsis_sublineata.23,Porosira_pseudodelicatula.11,-0.28702346,0.111211345,0.19329183,-0.350073314,0.049509277,0.094176162,-0.0259791,0.92,1
943,Fragilariopsis_sublineata.23,MAST.1A_XX_sp..9,0.388196481,0.028126557,0.06170316,0.329178886,0.065814947,0.120910848,0.029516929,0.96,1
816,Fragilariopsis_sublineata.23,Rhizosolenia_pungens.14,0.325879765,0.068734647,0.129870488,0.325879765,0.068734647,0.124650613,0.002654055,0.86,1
785,Fragilariopsis_sublineata.23,Thalassiosira_tumida.10,-0.341272338,0.055933312,0.110302055,-0.314058811,0.080032156,0.141498859,-0.034373905,0.92,1
814,Fragilariopsis_sublineata.23,Rhizosolenia_pungens.15,0.206213913,0.257494182,0.372854221,0.275135186,0.127492854,0.206923653,0.018916486,0.94,1
805,Fragilariopsis_sublineata.23,Octadecabacter,0.361435011,0.042099783,0.086975375,-0.272466393,0.131377965,0.211706207,-0.010012484,0.74,1
1121,Fragilariopsis_sublineata.23,Polaribacter.sp..L3A8.58,0.33797654,0.0585019,0.114208194,0.264296188,0.143812717,0.228051681,-0.049276213,0.94,1
793,Fragilariopsis_sublineata.23,Planktomarina.temperata.RCA23.7,-0.097055365,0.597197599,0.69807139,-0.252637501,0.16300861,0.248142662,-0.052284774,0.88,1
791,Fragilariopsis_sublineata.23,Pentapharsodinium_dalei.4,-0.344012221,0.053866532,0.106412344,0.233727088,0.197928324,0.291086244,-0.04800239,0.98,1
798,Fragilariopsis_sublineata.23,Pentapharsodinium_dalei.8,0.19611437,0.282042851,0.400685561,0.19611437,0.282042851,0.385629498,0.01177849,0.72,1
781,Fragilariopsis_sublineata.23,Raphid.pennate_X_sp..15,-0.181868189,0.319148107,0.438488507,-0.181868189,0.319148107,0.424527199,0.052094489,0.82,1
804,Fragilariopsis_sublineata.23,Phaeocystis_antarctica.4,0.149193548,0.415092788,0.535113902,0.149193548,0.415092788,0.524327732,0.120267384,NA,NA
792,Fragilariopsis_sublineata.23,Marinomonas.10,-0.139492256,0.446402076,0.561988327,-0.133626616,0.465933462,0.568990269,-0.017392821,0.96,1
801,Fragilariopsis_sublineata.23,MAST.1C_XX_sp..5,-0.224912955,0.215860241,0.321227377,-0.110438498,0.54735777,0.64314538,0.027401148,0.9,1
1030,Fragilariopsis_sublineata.23,Glaciecola.amylolytica.5,0.002199413,0.990468104,0.993818788,-0.09127566,0.619309245,0.708499826,-0.046182505,0.9,1
800,Fragilariopsis_sublineata.23,Strombidiidae_M_X_sp..8,-0.149207223,0.415049545,0.535113902,-0.054257172,0.768046681,0.82984354,0.007696433,0.94,1
986,Fragilariopsis_sublineata.23,NA..164,0.24315431,0.179923112,0.276126899,NA,NA,NA,0.129665314,NA,NA
1035,Glaciecola.amylolytica.5,Glaciecola.amylolytica.5,1,0,0,1,0,0,1,1,1
1126,Glaciecola.amylolytica.5,Polaribacter.sp..L3A8.58,0.420454545,0.016571851,0.040725594,0.362536657,0.041431489,0.081847145,0.092771761,0.9,1
1026,Glaciecola.amylolytica.5,Rhizosolenia_pungens.14,0.407258065,0.020697924,0.048741667,0.331378299,0.063922995,0.118011684,0.161802655,NA,NA
1000,Glaciecola.amylolytica.5,Stellarima_microtrias.4,0.388196481,0.028126557,0.06170316,0.321847507,0.072439193,0.130586253,0.033187209,0.92,1
991,Glaciecola.amylolytica.5,Raphid.pennate_X_sp..15,-0.329086088,0.065895725,0.12555807,-0.265102219,0.142549242,0.226472599,-0.025148791,0.92,1
997,Glaciecola.amylolytica.5,Polar.centric.Mediophyceae.5,0.354687931,0.046383817,0.094442141,0.25827147,0.153515646,0.238802772,-0.04955894,0.86,1
1016,Glaciecola.amylolytica.5,Paraglaciecola.psychrophila.170.3,-0.225806452,0.213993573,0.319291998,-0.254032258,0.16062034,0.245168801,0.0203159,0.82,1
1022,Glaciecola.amylolytica.5,Polaribacter.sp..L3A8.45,0.325146628,0.069396976,0.130684121,0.249266862,0.168884892,0.255707595,0.017170262,0.92,1
999,Glaciecola.amylolytica.5,Thalassiosira_tumida.6,0.331439052,0.063871347,0.122737443,0.228047667,0.209360002,0.303935756,-0.064551273,0.96,1
1004,Glaciecola.amylolytica.5,Pseudohongiella.spirulinae.2,0.05977813,0.745186283,0.822475662,-0.224259673,0.217232079,0.314151006,-0.005229166,0.94,1
1003,Glaciecola.amylolytica.5,Planktomarina.temperata.RCA23.7,0.170443165,0.350995024,0.469989185,-0.20897176,0.251043317,0.353529166,0.088553764,0.92,1
993,Glaciecola.amylolytica.5,NA..12,0.419739674,0.016776278,0.04113835,0.190790761,0.295569169,0.399283859,0.043216325,0.88,1
1008,Glaciecola.amylolytica.5,Pentapharsodinium_dalei.8,-0.104472141,0.569334613,0.677436122,-0.189882698,0.297916844,0.401973923,-0.003889085,0.8,1
