Compound,Rep,nmol.conc,rel_PA,umol.C,umol.N,C,N,umol.conc,Adjusted_Area,calc.blk.area.ratio,blank.area,Compound_Type,mgCtotal,umolCtotal,mgNtotal,umolNtotal,umol.conc.perumolC,relPA.perumolC,ratio.C,ratio.N,percent.C,percent.N,Ni.C,Ni.N,Nt_carbon,molfractionC,Nt_nitro,molfractionN
Hydroxyproline,Smp_Orange_B,75.3990622641847,11503574400,0.3769953113209235,0.0753990622641847,5,1,0.0753990622641847,115035744,360.402347213389,319187,Amino Acid - collagen,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.2499774433739362e-4,19070805.50656149,6.249887216869681e-4,0.002119108658116178,0.06249887216869682,0.2119108658116178,376.9953113209235,75.3990622641847,776986.0717885544,4.8520214841575354e-4,152008.04926532894,4.960201951712188e-4
Hydroxyproline,Smp_Orange_C,23.699669829379705,3615839600,0.11849834914689852,0.0236996698293797,5,1,0.023699669829379703,36158396,113.2827966051249,319187,Amino Acid - collagen,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.2925053894955965e-4,19719650.966436785,6.462526947477983e-4,0.0022246974658620784,0.06462526947477983,0.22246974658620783,118.49834914689852,23.699669829379705,244299.84644329475,4.850529006550299e-4,55194.32460057564,4.2938599214478897e-4
Hydroxyproline,Smp_Pink_A,16.740284714823332,2554051800,0.08370142357411665,0.01674028471482333,5,1,0.016740284714823334,25540518,131.39140365768964,194385,Amino Acid - collagen,0.798187087,66.45467376,0.03668128535,2.6188385094276314,2.5190530278247403e-4,38432989.81835224,0.0012595265139123699,0.0063922554424640935,0.12595265139123699,0.6392255442464093,83.70142357411666,16.740284714823332,80030.39143966713,0.0010458704758081437,21047.587903361855,7.953540705797203e-4
Hydroxyproline,Smp_Pink_B,44.10472443371111,6729022400,0.22052362216855556,0.04410472443371111,5,1,0.044104724433711114,67290224,346.16983820768064,194385,Amino Acid - collagen,3.269362387,272.1973513,0.1254902336,8.9593004490708,1.6203215873728864e-4,24721116.380679492,8.101607936864432e-4,0.004922786626525663,0.08101607936864431,0.4922786626525663,220.52362216855556,44.10472443371111,173876.23609866985,0.0012682792491747674,36214.86961705742,0.0012178623007643669
Hydroxyproline,Smp_Pink_C,44.309415816842034,6760252000,0.22154707908421015,0.04430941581684203,5,1,0.044309415816842036,67602520,347.7764230779124,194385,Amino Acid - collagen,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,3.2918864396478374e-4,50224047.140209466,0.0016459432198239184,0.008552158235631728,0.16459432198239185,0.8552158235631728,221.54707908421017,44.309415816842034,139379.40062563264,0.0015895252676489588,33583.78499839547,0.0013193693271606817
Hypotaurine,Smp_Orange_A,3.06792227762633,31526326.656963143,0.00613584455525266,0.00306792227762633,2,1,0.00306792227762633,914263.4730519312,Inf,0,Sulfur,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.433976697691183e-6,25011.828039600303,4.867953395382366e-6,4.064729808617396e-5,4.867953395382366e-4,0.0040647298086173966,6.13584455525266,3.06792227762633,497937.8795977986,1.2322510109511636e-5,88455.57226356486,3.46831997026152e-5
Hypotaurine,Smp_Orange_B,6.8617459831563625,70512100.93544634,0.01372349196631272,0.00686174598315636,2,1,0.006861745983156363,705121.0093544634,Inf,0,Sulfur,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.1375509778960924e-5,116896.0634356335,2.275101955792184e-5,1.928510101591484e-4,0.002275101955792184,0.01928510101591484,13.723491966312725,6.8617459831563625,776986.0717885544,1.7662468433600667e-5,152008.04926532894,4.514067522292346e-5
Hypotaurine,Smp_Orange_C,4.33287968539352,44525176.31337255,0.00866575937078704,0.00433287968539352,2,1,0.00433287968539352,445251.76313372544,Inf,0,Sulfur,2.202364003,183.3622515,0.1492131719,10.652985492657084,2.3630161878730637e-5,242826.29575680438,4.7260323757461275e-5,4.0672914540061076e-4,0.004726032375746128,0.04067291454006108,8.66575937078704,4.33287968539352,244299.84644329475,3.547181669145452e-5,55194.32460057564,7.850226842613328e-5
Hypotaurine,Smp_Pink_A,3.012080004785672,30952484.95709976,0.00602416000957134,0.00301208000478567,2,1,0.0030120800047856717,309524.8495709976,Inf,0,Sulfur,0.798187087,66.45467376,0.03668128535,2.6188385094276314,4.532532979792739e-5,465768.3682096487,9.065065959585474e-5,0.0011501587417255387,0.009065065959585474,0.11501587417255388,6.024160009571344,3.012080004785672,80030.39143966713,7.527340428058264e-5,21047.587903361855,1.4310808528822266e-4
Hypotaurine,Smp_Pink_B,13.88000881535351,142632587.2417229,0.02776001763070702,0.01388000881535351,2,1,0.01388000881535351,1426325.8724172292,Inf,0,Sulfur,3.269362387,272.1973513,0.1254902336,8.9593004490708,5.09924462859882e-5,524004.3173106473,1.019848925719764e-4,0.0015492290825890377,0.01019848925719764,0.15492290825890376,27.76001763070702,13.88000881535351,173876.23609866985,1.5965389091442025e-4,36214.86961705742,3.8326822551408395e-4
Hypotaurine,Smp_Pink_C,9.925140968584875,101991904.61047453,0.01985028193716975,0.00992514096858487,2,1,0.009925140968584874,1019919.0461047452,Inf,0,Sulfur,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,7.373700682747195e-5,757730.0705766914,1.474740136549439e-4,0.0019156509854509412,0.01474740136549439,0.19156509854509413,19.85028193716975,9.925140968584875,139379.40062563264,1.424190507927839e-4,33583.78499839547,2.955337216772638e-4
Hypoxanthine,Smp_Orange_A,788.8405244641962,391931650310.73553,3.9442026223209807,3.1553620978567847,5,4,0.7888405244641962,11366017859.011332,85.452114011237,133010376.51937662,Purine derivative,15.13934563,1260.456717,1.05717892675,75.47665950937765,6.25837058762087e-4,310944156.21312886,0.0031291852938104344,0.04180579954608013,0.3129185293810434,4.180579954608013,3944.202622320981,3155.3620978567847,497937.8795977986,0.007921073659844574,88455.57226356486,0.03567171651385595
Hypoxanthine,Smp_Orange_B,1451.6291401628462,721235011258.6051,7.2581457008142305,5.806516560651385,5,4,1.4516291401628463,7212350112.586051,54.223965838750736,133010376.51937662,Purine derivative,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,0.002406533485774885,1195674678.6664453,0.012032667428874422,0.1631935351405046,1.2032667428874422,16.319353514050462,7258.145700814231,5806.516560651385,776986.0717885544,0.009341410308818805,152008.04926532894,0.038198744005431925
Hypoxanthine,Smp_Orange_C,496.4296859376223,246648720544.5331,2.482148429688112,1.9857187437504893,5,4,0.4964296859376223,2466487205.445331,18.543569832583845,133010376.51937662,Purine derivative,2.202364003,183.3622515,0.1492131719,10.652985492657084,0.002707371238499557,1345144480.539568,0.013536856192497787,0.18640021101307333,1.3536856192497786,18.640021101307333,2482.1484296881117,1985.7187437504892,244299.84644329475,0.010160253744835044,55194.32460057564,0.03597686461643521
Hypoxanthine,Smp_Pink_A,211.76550167260484,105214678981.91373,1.0588275083630243,0.8470620066904193,5,4,0.21176550167260483,1052146789.8191372,712.0674088673129,1477594.363562839,Purine derivative,0.798187087,66.45467376,0.03668128535,2.6188385094276314,0.0031866156237165886,1583254766.4276385,0.015933078118582945,0.3234495000898515,1.5933078118582946,32.34495000898515,1058.8275083630242,847.0620066904194,80030.39143966713,0.013230317749492045,21047.587903361855,0.040245087018029334
Hypoxanthine,Smp_Pink_B,265.32886193744184,131827378930.41754,1.3266443096872091,1.0613154477497673,5,4,0.2653288619374418,1318273789.3041754,892.1757024881286,1477594.363562839,Purine derivative,3.269362387,272.1973513,0.1254902336,8.9593004490708,9.747665091899145e-4,484308088.60121906,0.004873832545949573,0.11845963351523052,0.4873832545949573,11.845963351523052,1326.6443096872092,1061.3154477497674,173876.23609866985,0.007629819574276821,36214.86961705742,0.029306068445705005
Hypoxanthine,Smp_Pink_C,221.34346404498092,109973443881.53555,1.1067173202249043,0.8853738561799237,5,4,0.22134346404498093,1099734438.8153558,744.2735746254667,1477594.363562839,Purine derivative,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,0.001644430499391499,817027446.5622615,0.008222152496957492,0.170885965796554,0.8222152496957492,17.0885965796554,1106.7173202249046,885.3738561799237,139379.40062563264,0.007940321993473784,33583.78499839547,0.02636313495403285
Inosine,Smp_Orange_A,62.255765060055325,3026662344.827586,0.6225576506005532,0.2490230602402213,10,4,0.062255765060055326,87773208,22.23576343755328,3947389,Purine derivative,15.13934563,1260.456717,1.05717892675,75.47665950937765,4.939143424792057e-5,2401242.5845381776,4.939143424792057e-4,0.0032993386546112478,0.04939143424792057,0.3299338654611248,622.5576506005532,249.0230602402213,497937.8795977986,0.0012502717228571048,88455.57226356486,0.002815233160192834
Inosine,Smp_Orange_B,192.46397250639384,9356940000,1.9246397250639384,0.7698558900255754,10,4,0.19246397250639385,93569400,23.70412442249801,3947389,Purine derivative,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,3.1906978292674276e-4,15512081.434146717,0.0031906978292674274,0.0216369837112665,0.31906978292674276,2.16369837112665,1924.6397250639384,769.8558900255754,776986.0717885544,0.0024770582059902117,152008.04926532894,0.005064573183764746
Inosine,Smp_Orange_C,62.420245064036536,3034658800,0.6242024506403653,0.24968098025614613,10,4,0.06242024506403653,30346588,7.687762214466322,3947389,Purine derivative,2.202364003,183.3622515,0.1492131719,10.652985492657084,3.4042036762423007e-4,16550073.830217993,0.0034042036762423,0.023437653268958906,0.34042036762423,2.3437653268958907,624.2024506403653,249.68098025614614,244299.84644329475,0.002555066897208431,55194.32460057564,0.004523671266258092
Inosine,Smp_Pink_A,11.425931378034376,555489700,0.11425931378034376,0.0457037255121375,10,4,0.011425931378034375,5554897,Inf,0,Purine derivative,0.798187087,66.45467376,0.03668128535,2.6188385094276314,1.7193570792776658e-4,8358925.995275249,0.001719357079277666,0.017451906769969723,0.1719357079277666,1.7451906769969723,114.25931378034376,45.7037255121375,80030.39143966713,0.0014276990493852693,21047.587903361855,0.0021714471853963566
Inosine,Smp_Pink_B,23.53933605048896,1144402000,0.2353933605048896,0.09415734420195584,10,4,0.023539336050488958,11444020,Inf,0,Purine derivative,3.269362387,272.1973513,0.1254902336,8.9593004490708,8.647893132709172e-5,4204309.830842943,8.647893132709173e-4,0.010509452689659629,0.08647893132709172,1.0509452689659629,235.39336050488959,94.15734420195584,173876.23609866985,0.0013537983440779712,36214.86961705742,0.0025999636391789514
Inosine,Smp_Pink_C,7.308379248866701,355308400,0.07308379248866702,0.0292335169954668,10,4,0.007308379248866701,3553084,Inf,0,Purine derivative,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,5.429625758235193e-5,2639698.317594137,5.429625758235194e-4,0.005642359722427951,0.054296257582351945,0.5642359722427951,73.08379248866702,29.233516995466804,139379.40062563264,5.243514619851687e-4,33583.78499839547,8.704652259077853e-4
L-Arginosuccinic acid,Smp_Orange_A,100.94303780491292,3560839817.8045683,1.0094303780491292,0.40377215121965165,10,4,0.10094303780491291,103264354.71633248,Inf,0,Urea cycle,15.13934563,1260.456717,1.05717892675,75.47665950937765,8.008449353593544e-5,2825039.3446906186,8.008449353593544e-4,0.005349629327056859,0.08008449353593544,0.5349629327056858,1009.4303780491292,403.7721512196517,497937.8795977986,0.0020272215057518432,88455.57226356486,0.004564688700634485
L-Arginosuccinic acid,Smp_Orange_B,213.58574192006844,7534393960.028951,2.1358574192006845,0.8543429676802737,10,4,0.21358574192006843,75343939.60028951,Inf,0,Urea cycle,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,3.540857825140212e-4,12490636.112330768,0.003540857825140213,0.02401151321310156,0.3540857825140213,2.401151321310156,2135.8574192006845,854.3429676802738,776986.0717885544,0.002748900523125371,152008.04926532894,0.005620379787842842
L-Arginosuccinic acid,Smp_Orange_C,29.01989152682954,1023697993.4843476,0.29019891526829544,0.11607956610731816,10,4,0.02901989152682954,10236979.934843477,Inf,0,Urea cycle,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.5826535336161893e-4,5582926.611720556,0.0015826535336161895,0.01089643520000377,0.15826535336161895,1.089643520000377,290.1989152682954,116.07956610731816,244299.84644329475,0.0011878800559772535,55194.32460057564,0.002103106921723389
L-Arginosuccinic acid,Smp_Pink_A,41.89689479647056,1477943744.0942595,0.4189689479647056,0.16758757918588224,10,4,0.04189689479647056,14779437.440942597,Inf,0,Urea cycle,0.798187087,66.45467376,0.03668128535,2.6188385094276314,6.304582119804023e-4,22239876.602687567,0.006304582119804022,0.06399309410739873,0.6304582119804022,6.399309410739873,418.96894796470565,167.58757918588225,80030.39143966713,0.00523512306297484,21047.587903361855,0.00796231758030164
L-Arginosuccinic acid,Smp_Pink_B,91.20588692559568,3217354667.000478,0.9120588692559568,0.36482354770238273,10,4,0.09120588692559568,32173546.670004778,Inf,0,Urea cycle,3.269362387,272.1973513,0.1254902336,8.9593004490708,3.350726467028472e-4,11819933.778321369,0.003350726467028472,0.04072009302246581,0.3350726467028472,4.072009302246581,912.0588692559568,364.8235477023827,173876.23609866985,0.005245448657736007,36214.86961705742,0.01007386058710394
L-Arginosuccinic acid,Smp_Pink_C,72.6169443283548,2561616060.252135,0.726169443283548,0.2904677773134192,10,4,0.0726169443283548,25616160.60252135,Inf,0,Urea cycle,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,5.394942133999232e-4,19031054.724767786,0.0053949421339992325,0.05606317185956632,0.5394942133999232,5.606317185956632,726.169443283548,290.4677773134192,139379.40062563264,0.005210019845285527,33583.78499839547,0.008649048263240634
L-Asparagine,Smp_Orange_A,691.3408280210579,28730269877.928703,2.7653633120842316,1.3826816560421158,4,2,0.6913408280210579,833177826.4599324,387.0151588090752,2152829.9538028203,Amino Acid,15.13934563,1260.456717,1.05717892675,75.47665950937765,5.484843856173904e-4,22793539.42935012,0.0021939375424695614,0.018319327657450493,0.21939375424695615,1.8319327657450493,2765.3633120842314,1382.6816560421157,497937.8795977986,0.005553631136313449,88455.57226356486,0.01563136861431676
L-Asparagine,Smp_Orange_B,903.8062788356608,37559763948.33155,3.615225115342643,1.8076125576713216,4,2,0.9038062788356608,375597639.4833155,174.46693308026911,2152829.9538028203,Amino Acid,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,0.0014983441806821337,62267163.94610279,0.005993376722728535,0.05080338278027053,0.5993376722728535,5.080338278027053,3615.225115342643,1807.6125576713216,776986.0717885544,0.004652882782082192,152008.04926532894,0.011891558153714262
L-Asparagine,Smp_Orange_C,271.5211436879758,11283690214.057188,1.086084574751903,0.5430422873759515,4,2,0.27152114368797575,112836902.14057188,52.41329067409786,2152829.9538028203,Amino Acid,2.202364003,183.3622515,0.1492131719,10.652985492657084,0.001480790846898909,61537694.491372384,0.005923163387595636,0.05097559625423887,0.5923163387595636,5.097559625423887,1086.0845747519031,543.0422873759516,244299.84644329475,0.004445703059432736,55194.32460057564,0.009838734168880255
L-Asparagine,Smp_Pink_A,78.26808389469626,3252611565.788352,0.31307233557878505,0.15653616778939253,4,2,0.07826808389469626,32526115.65788352,29.42342917418453,1105449.520017919,Amino Acid,0.798187087,66.45467376,0.03668128535,2.6188385094276314,0.0011777664303546233,48944812.78374952,0.004711065721418493,0.05977312737149447,0.4711065721418493,5.977312737149447,313.07233557878504,156.53616778939252,80030.39143966713,0.003911918084454232,21047.587903361855,0.007437249746057104
L-Asparagine,Smp_Pink_B,168.98460127810165,7022546627.01066,0.6759384051124065,0.3379692025562033,4,2,0.16898460127810164,70225466.2701066,63.52661518996207,1105449.520017919,Amino Acid,3.269362387,272.1973513,0.1254902336,8.9593004490708,6.208164791870319e-4,25799467.164068107,0.0024832659167481276,0.0377227222680377,0.24832659167481277,3.7722722268037705,675.9384051124066,337.9692025562033,173876.23609866985,0.0038874685827040255,36214.86961705742,0.009332332440512717
L-Asparagine,Smp_Pink_C,137.78226448241347,5725861228.6837435,0.5511290579296538,0.2755645289648269,4,2,0.13778226448241346,57258612.28683743,51.79667750537292,1105449.520017919,Amino Acid,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,0.001023627957426667,42539231.417365804,0.004094511829706668,0.053186696605888234,0.40945118297066685,5.3186696605888235,551.1290579296539,275.56452896482693,139379.40062563264,0.003954164356108575,33583.78499839547,0.00820528504985345
L-Cystathionine,Smp_Orange_A,0.6646900564161271,25144878.321471848,0.00465283039491289,0.00132938011283225,7,2,6.646900564161271e-4,729201.4713226836,96.35953191673228,7567.507405004963,Amino Acid synthesis,15.13934563,1260.456717,1.05717892675,75.47665950937765,5.273406436344352e-7,19949.02163821929,3.691384505441046e-6,1.7613128634383722e-5,3.691384505441046e-4,0.0017613128634383721,4.65283039491289,1.3293801128322542,497937.8795977986,9.344198514624233e-6,88455.57226356486,1.5028788789825402e-5
L-Cystathionine,Smp_Orange_B,5.860646491168634,221705201.5192758,0.04102452543818043,0.01172129298233726,7,2,0.005860646491168634,2217052.0151927583,292.96991684824184,7567.507405004963,Amino Acid synthesis,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,9.715871388269464e-6,367546.34959088283,6.801109971788623e-5,3.294297395391601e-4,0.006801109971788623,0.03294297395391601,41.02452543818043,11.721292982337268,776986.0717885544,5.279956350278653e-5,152008.04926532894,7.71096862237725e-5
L-Cystathionine,Smp_Orange_C,2.2258683959258523,84203441.03978282,0.01558107877148096,0.0044517367918517,7,2,0.002225868395925852,842034.4103978282,111.2697174027114,7567.507405004963,Amino Acid synthesis,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.213918556146139e-5,459219.0614532393,8.497429893022971e-5,4.1788630942191785e-4,0.00849742989302297,0.04178863094219178,15.581078771480966,4.451736791851705,244299.84644329475,6.377850415512865e-5,55194.32460057564,8.0655698281799e-5
L-Cystathionine,Smp_Pink_A,8.339782008770818,315489605.7401805,0.05837847406139573,0.01667956401754163,7,2,0.008339782008770818,3154896.057401805,Inf,0,Amino Acid synthesis,0.798187087,66.45467376,0.03668128535,2.6188385094276314,1.2549579340182765e-4,4747440.441579266,8.784705538127936e-4,0.006369069325006636,0.08784705538127936,0.6369069325006635,58.37847406139573,16.679564017541637,80030.39143966713,7.294538113737176e-4,21047.587903361855,7.924691463042884e-4
L-Cystathionine,Smp_Pink_B,8.941402341742839,338248589.3029408,0.06258981639219988,0.01788280468348567,7,2,0.008941402341742838,3382485.893029408,Inf,0,Amino Acid synthesis,3.269362387,272.1973513,0.1254902336,8.9593004490708,3.284896895226636e-5,1242659.3708112282,2.2994278266586453e-4,0.0019960045748148064,0.022994278266586454,0.19960045748148064,62.58981639219987,17.882804683485677,173876.23609866985,3.599676286797577e-4,36214.86961705742,4.937972957677795e-4
L-Cystathionine,Smp_Pink_C,11.07166454008729,418835297.7291432,0.07750165178061104,0.02214332908017458,7,2,0.011071664540087291,4188352.9772914313,Inf,0,Amino Acid synthesis,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,8.225489253683585e-5,3111659.70397733,5.75784247757851e-4,0.004273882890718178,0.0575784247757851,0.42738828907181775,77.50165178061104,22.14332908017458,139379.40062563264,5.560481063394533e-4,33583.78499839547,6.593458444672784e-4
L-Cysteinesulfinic acid,Smp_Orange_A,60.18331064132649,1487711034.4827583,0.18054993192397947,0.06018331064132649,3,1,0.060183310641326496,43143620,Inf,0,Sulfur,15.13934563,1260.456717,1.05717892675,75.47665950937765,4.7747225136431635e-5,1180295.217136566,1.4324167540929488e-4,7.97376447666566e-4,0.014324167540929487,0.0797376447666566,180.54993192397947,60.18331064132649,497937.8795977986,3.6259529415559995e-4,88455.57226356486,6.803789642782764e-4
L-Cysteinesulfinic acid,Smp_Orange_B,96.1044572527924,2375669600,0.28831337175837723,0.0961044572527924,3,1,0.0961044572527924,23756696,Inf,0,Sulfur,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.5932347189249774e-4,3938422.2080965317,4.779704156774933e-4,0.002701038730884681,0.047797041567749325,0.2701038730884681,288.31337175837723,96.1044572527924,776986.0717885544,3.710663321090234e-4,152008.04926532894,6.322326858168068e-4
L-Cysteinesulfinic acid,Smp_Orange_C,27.351479500616552,676119300,0.08205443850184967,0.02735147950061655,3,1,0.027351479500616553,6761193,Inf,0,Sulfur,2.202364003,183.3622515,0.1492131719,10.652985492657084,1.4916635936168437e-4,3687341.830005834,4.474990780850532e-4,0.002567494297206116,0.04474990780850532,0.2567494297206116,82.05443850184966,27.351479500616552,244299.84644329475,3.358759315507617e-4,55194.32460057564,4.955487669891932e-4
L-Cysteinesulfinic acid,Smp_Pink_A,5.4052116741452,133615000,0.01621563502243559,0.0054052116741452,3,1,0.0054052116741452,1336150,45.35471826205024,29460,Sulfur,0.798187087,66.45467376,0.03668128535,2.6188385094276314,8.133681753771052e-5,2010618.553068945,2.4401045261313143e-4,0.0020639728851881566,0.02440104526131314,0.20639728851881567,16.2156350224356,5.4052116741452,80030.39143966713,2.0261846444497467e-4,21047.587903361855,2.5680907945189503e-4
L-Cysteinesulfinic acid,Smp_Pink_B,16.90372293868032,417854300,0.05071116881604096,0.01690372293868032,3,1,0.01690372293868032,4178543,141.8378479293958,29460,Sulfur,3.269362387,272.1973513,0.1254902336,8.9593004490708,6.210098245978164e-5,1535115.231666841,1.863029473793449e-4,0.001886723526548712,0.01863029473793449,0.1886723526548712,50.71116881604097,16.90372293868032,173876.23609866985,2.9165094640801756e-4,36214.86961705742,4.6676194384857227e-4
L-Cysteinesulfinic acid,Smp_Pink_C,8.19451772945698,202565700,0.02458355318837093,0.00819451772945698,3,1,0.00819451772945698,2025657,68.75957230142566,29460,Sulfur,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,6.08796602161472e-5,1504924.5598817216,1.8263898064844154e-4,0.0015816234765245532,0.018263898064844155,0.15816234765245532,24.58355318837094,8.19451772945698,139379.40062563264,1.7637866914352256e-4,33583.78499839547,2.4400220909729167e-4
L-Cystine,Smp_Orange_A,33.09605650482377,1025235463.4597852,0.19857633902894264,0.06619211300964754,6,2,0.03309605650482377,29731828.440333776,Inf,0,Amino Acid,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.6257193966640404e-5,813384.1088172686,1.5754316379984243e-4,8.76987845513002e-4,0.015754316379984243,0.0876987845513002,198.57633902894264,66.19211300964754,497937.8795977986,3.987974146279844e-4,88455.57226356486,7.483091377490561e-4
L-Cystine,Smp_Orange_B,85.79907493421598,2657846995.8129582,0.5147944496052959,0.17159814986843197,6,2,0.08579907493421599,26578469.958129585,Inf,0,Amino Acid,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,1.4223904795307172e-4,4406220.306911535,8.534342877184302e-4,0.004822806997636123,0.08534342877184302,0.48228069976361226,514.7944496052959,171.59814986843196,776986.0717885544,6.625529958603811e-4,152008.04926532894,0.001128875416122923
L-Cystine,Smp_Orange_C,952.1564050043958,29495493308.35247,5.712938430026375,1.9043128100087916,6,2,0.9521564050043958,294954933.0835247,Inf,0,Amino Acid,2.202364003,183.3622515,0.1492131719,10.652985492657084,0.005192761308367746,160859135.76575202,0.031156567850206478,0.17875860352212072,3.1156567850206476,17.875860352212072,5712.938430026375,1904.3128100087915,244299.84644329475,0.02338494482579392,55194.32460057564,0.03450196779813356
L-Cystine,Smp_Pink_A,140.70493185423132,4358697115.459209,0.844229591125388,0.28140986370846266,6,2,0.14070493185423133,43586971.1545921,3826.51425661276,11390.777149011696,Amino Acid,0.798187087,66.45467376,0.03668128535,2.6188385094276314,0.0021173067881182436,65589022.84586596,0.012703840728709462,0.10745598199179035,1.2703840728709461,10.745598199179035,844.229591125388,281.40986370846264,80030.39143966713,0.010548862450108483,21047.587903361855,0.013370171679554505
L-Cystine,Smp_Pink_B,1014.5247266881604,31427512465.297764,6.087148360128962,2.0290494533763206,6,2,1.0145247266881603,314275124.65297765,27590.31456253582,11390.777149011696,Amino Acid,3.269362387,272.1973513,0.1254902336,8.9593004490708,0.0037271660500840455,115458553.56491034,0.022362996300504277,0.22647409414501332,2.2362996300504276,22.647409414501332,6087.148360128962,2029.0494533763208,173876.23609866985,0.03500851235746026,36214.86961705742,0.05602807561733224
L-Cystine,Smp_Pink_C,602.8552406831822,18674991444.702747,3.6171314440990927,1.2057104813663644,6,2,0.6028552406831822,186749914.44702747,16394.83522537622,11390.777149011696,Amino Acid,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,0.004478801977617767,138742409.40452504,0.026872811865706597,0.23271412256095397,2.68728118657066,23.2714122560954,3617.1314440990927,1205.7104813663643,139379.40062563264,0.02595169320475527,33583.78499839547,0.03590156622977337
L-Glutamine,Smp_Orange_A,304.9644187865473,28589998344.827583,1.5248220939327366,0.6099288375730946,5,2,0.3049644187865473,829109952,99.93577380530512,8296428,Amino Acid,15.13934563,1260.456717,1.05717892675,75.47665950937765,2.4194755335382712e-4,22682253.154137924,0.0012097377667691358,0.008081025863330815,0.12097377667691359,0.8081025863330815,1524.8220939327366,609.9288375730946,497937.8795977986,0.0030622737421872534,88455.57226356486,0.006895312776404097
L-Glutamine,Smp_Orange_B,610.6824113126504,57250643200,3.053412056563252,1.2213648226253009,5,2,0.6106824113126504,572506432,69.00637623806294,8296428,Amino Acid,7.245075835,603.2033831,0.49836616040000004,35.580555048655285,0.0010123988499106454,94911011.44986267,0.005061994249553227,0.03432675012953348,0.5061994249553228,3.432675012953348,3053.412056563252,1221.3648226253008,776986.0717885544,0.003929815690948697,152008.04926532894,0.008034869393616239
L-Glutamine,Smp_Orange_C,298.3103193751562,27966185600,1.491551596875781,0.5966206387503125,5,2,0.29831031937515623,279661856,33.708706445713744,8296428,Amino Acid,2.202364003,183.3622515,0.1492131719,10.652985492657084,0.0016268905782669024,152518772.9274801,0.008134452891334512,0.05600501748186484,0.8134452891334512,5.600501748186484,1491.5515968757811,596.6206387503124,244299.84644329475,0.006105413566938079,55194.32460057564,0.010809456281381693
L-Glutamine,Smp_Pink_A,328.1756797053944,30766022400,1.640878398526972,0.6563513594107887,5,2,0.32817567970539435,307660224,321.9823195561784,955519,Amino Acid,0.798187087,66.45467376,0.03668128535,2.6188385094276314,0.004938338586847865,462962507.51468587,0.02469169293423933,0.25062689320016135,2.469169293423933,25.062689320016133,1640.878398526972,656.3513594107887,80030.39143966713,0.020503190962947972,21047.587903361855,0.03118416050448955
L-Glutamine,Smp_Pink_B,423.9571861446808,39745408000,2.119785930723404,0.8479143722893616,5,2,0.4239571861446808,397454080,415.9562290231801,955519,Amino Acid,3.269362387,272.1973513,0.1254902336,8.9593004490708,0.001557536045519488,146016880.06947187,0.007787680227597439,0.09464068953924876,0.7787680227597439,9.464068953924876,2119.785930723404,847.9143722893616,173876.23609866985,0.012191349308484487,36214.86961705742,0.02341343158916107
L-Glutamine,Smp_Pink_C,495.9414738627921,46493836800,2.4797073693139606,0.9918829477255844,5,2,0.49594147386279214,464938368,486.5820229634366,955519,Amino Acid,1.61670338,134.6018966,0.07256983295000001,5.181079979581201,0.0036845058382542293,345417397.33554393,0.018422529191271148,0.1914432804810245,1.8422529191271149,19.144328048102448,2479.7073693139605,991.8829477255842,139379.40062563264,0.01779106064585794,33583.78499839547,0.0295345788979108
L-Homoserine,Smp_Orange_A,10.01269928637606,583036953.108528,0.04005079714550424,0.01001269928637606,4,1,0.01001269928637606,16908071.640147313,149.03417864829285,113450.96670776996,Amino Acid derivative,15.13934563,1260.456717,1.05717892675,75.47665950937765,7.943707349354432e-6,462560.07464993186,3.177482939741773e-5,1.3265954470510218e-4,0.003177482939741773,0.013265954470510218,40.05079714550424,10.01269928637606,497937.8795977986,8.04333206741665e-5,88455.57226356486,1.131946697099186e-4
